gene_id	log2FC_TE_xtail	pvalue_TE_xtail	padj_TE_xtail	log2FC_mRNA_xtail	log2FC_RPF_xtail	log2FC_basis	TPM_RNA_NitrogenPlus	TPM_RNA_NitrogenMinus	TPM_Ribo_NitrogenPlus	TPM_Ribo_NitrogenMinus	RPKM_RNA_NitrogenPlus	RPKM_RNA_NitrogenMinus	RPKM_Ribo_NitrogenPlus	RPKM_Ribo_NitrogenMinus	FPKM_RNA_NitrogenPlus	FPKM_RNA_NitrogenMinus	FPKM_Ribo_NitrogenPlus	FPKM_Ribo_NitrogenMinus
MM_RS09345	0.0906412013483004	0.882543482487766	0.979459402232952	0.773427024239566	0.855122280107401	raw_counts / xtail internal size factors	0.059	0.09	0.516	1.539	12.671	19.247	30.346	68.663	12.671	19.247	30.346	68.663
MM_RS01295	-0.0869432039433184	0.88110941089926	0.979459402232952	0.769655870668321	0.680570933514323	raw_counts / xtail internal size factors	0.147	0.227	0.623	1.852	31.468	48.281	38.316	83.112	31.468	48.281	38.316	83.112
MM_RS08615	0.0868573143536455	0.878039060516433	0.979459402232952	1.17624655186809	1.25932595289876	raw_counts / xtail internal size factors	0.097	0.2	0.637	2.414	20.74	42.475	36.838	106.632	20.74	42.475	36.838	106.632
MM_RS18270	-0.0852710835507438	0.883897640324	0.979459402232952	0.692801809612879	0.605525605110225	raw_counts / xtail internal size factors	14.149	17.261	12.449	31.719	3071.215	3793.879	735.912	1406.902	3071.215	3793.879	735.912	1406.902
MM_RS07160	-0.0840096826192536	0.878910713895679	0.979459402232952	-0.501292929713487	-0.592493304938939	raw_counts / xtail internal size factors	0.14	0.085	1.191	1.299	29.467	18.502	70.391	59.897	29.467	18.502	70.391	59.897
MM_RS16190	0.0833485874336706	0.878761843724393	0.979459402232952	0.526323647461518	0.608511681778055	raw_counts / xtail internal size factors	0.089	0.114	0.357	0.849	18.848	24.429	20.556	37.345	18.848	24.429	20.556	37.345
MM_RS01380	-0.0828936652185295	0.88252349589245	0.979459402232952	-1.47977351833861	-1.5703555617882	raw_counts / xtail internal size factors	3.248	0.994	17.216	9.688	693.284	214.891	1024.643	450.807	693.284	214.891	1024.643	450.807
MM_RS06115	0.0796583826515032	0.87918581274269	0.979459402232952	-1.74814956070384	-1.666255400823	raw_counts / xtail internal size factors	0.154	0.042	1.316	0.625	33.01	8.922	75.112	28.035	33.01	8.922	75.112	28.035
MM_RS11895	-0.0786334790143646	0.882229378820517	0.979459402232952	0.00598915005515459	-0.0742673049389801	raw_counts / xtail internal size factors	0.165	0.152	1.244	1.757	35.197	32.257	70.796	79.309	35.197	32.257	70.796	79.309
MM_RS16395	-0.0781961428309148	0.884615533276492	0.979459402232952	1.01227917447227	0.932959388400609	raw_counts / xtail internal size factors	0.05	0.097	0.388	1.155	10.742	20.178	22.463	52.784	10.742	20.178	22.463	52.784
MM_RS08610	0.0711995392650651	0.877305565411654	0.979459402232952	0.979712522039418	1.05060083126034	raw_counts / xtail internal size factors	0.122	0.2	1.143	4.017	25.841	43.417	67.977	179.983	25.841	43.417	67.977	179.983
MM_RS12420	-0.0695819748241444	0.88395640527325	0.979459402232952	0.378780344833829	0.307683996917865	raw_counts / xtail internal size factors	0.848	0.965	8.354	16.27	181.131	206.843	485.095	743.313	181.131	206.843	485.095	743.313
MM_RS04130	-0.0673886087029496	0.878293258374139	0.979459402232952	1.13239297270909	1.0643490959637	raw_counts / xtail internal size factors	0.347	0.766	3.344	11.263	73.063	160.273	195.422	507.747	73.063	160.273	195.422	507.747
MM_RS09385	0.0657101234187936	0.880263227866731	0.979459402232952	-1.32637743099364	-1.26019716156365	raw_counts / xtail internal size factors	3.83	1.373	34.065	23.077	806.905	294.389	1992.608	1025.33	806.905	294.389	1992.608	1025.33
MM_RS17350	0.247357406282369	0.885840425702473	0.979771451822588	0.0145073221853866	0.238445890157598	raw_counts / xtail internal size factors	0.061	0.066	0.245	0.466	12.811	13.29	14.726	22.956	12.811	13.29	14.726	22.956
MM_RS15245	0.14842811754999	0.885897404442142	0.979771451822588	-0.505571916993411	-0.36907793169921	raw_counts / xtail internal size factors	0.131	0.072	1.287	1.613	27.392	16.122	74.838	70.25	27.392	16.122	74.838	70.25
MM_RS01880	0.128148991214163	0.88690376859236	0.979771451822588	-0.0212554143554896	0.107666125466923	raw_counts / xtail internal size factors	1.459	1.133	2.283	4.385	317.31	246.226	137.862	192.61	317.31	246.226	137.862	192.61
MM_RS17075	0.105161768862278	0.886597883800807	0.979771451822588	0.710639269273201	0.808651243225918	raw_counts / xtail internal size factors	1.411	1.821	4.2	11.427	301.887	401.771	242.772	524.031	301.887	401.771	242.772	524.031
MM_RS02115	-0.0803317122877374	0.887302488702716	0.979771451822588	-0.302856096656827	-0.393000589531042	raw_counts / xtail internal size factors	0.053	0.037	0.4	0.516	11.155	7.942	23.737	23.061	11.155	7.942	23.737	23.061
MM_RS04750	0.0765919315360506	0.887272998636153	0.979771451822588	0.354372837018312	0.430135755392816	raw_counts / xtail internal size factors	0.41	0.475	6.661	16.176	88.317	100.487	404.83	727.053	88.317	100.487	404.83	727.053
MM_RS14735	0.0752823744962781	0.886933370397738	0.979771451822588	-0.131412168878707	-0.0554801215294853	raw_counts / xtail internal size factors	0.071	0.059	0.274	0.43	15.178	12.504	16.05	19.199	15.178	12.504	16.05	19.199
MM_RS00990	-0.0748289970114531	0.886849415061105	0.979771451822588	-1.18370208863792	-1.26013290002708	raw_counts / xtail internal size factors	0.24	0.095	1.516	1.139	51.232	20.297	91.976	50.639	51.232	20.297	91.976	50.639
MM_RS06795	-0.0703334736004062	0.88780605628991	0.980012280142528	-1.48963767204205	-1.55880568903814	raw_counts / xtail internal size factors	0.108	0.046	1.371	0.713	22.813	9.406	78.644	31.678	22.813	9.406	78.644	31.678
MM_RS08785	-0.0799934097898038	0.888358677738211	0.980127663963732	-0.920793307710644	-1.00390231642933	raw_counts / xtail internal size factors	0.189	0.096	0.85	0.643	40.011	20.234	48.516	28.374	40.011	20.234	48.516	28.374
MM_RS04350	-0.0793924779987103	0.888481587607089	0.980127663963732	0.49142742859038	0.400759336245451	raw_counts / xtail internal size factors	0.198	0.257	2.275	5.071	41.81	54.498	135.583	231.445	41.81	54.498	135.583	231.445
MM_RS11130	-0.0966957140491242	0.889231232522397	0.98063951855104	-0.177615891021546	-0.282438942451068	raw_counts / xtail internal size factors	0.781	0.593	4.942	7.885	166.789	127.984	309.729	358.345	166.789	127.984	309.729	358.345
MM_RS03340	0.166773764566162	0.889660170485212	0.980797484032028	-1.03604728327029	-0.850351403277386	raw_counts / xtail internal size factors	0.016	0.007	0.067	0.082	3.4	1.518	4.294	3.407	3.4	1.518	4.294	3.407
MM_RS06535	0.0927659900525857	0.890502980169333	0.980818841125562	0.366834901877466	0.447906141327575	raw_counts / xtail internal size factors	0.089	0.1	2.264	5.675	18.846	21.631	138.775	255.79	18.846	21.631	138.775	255.79
MM_RS10370	-0.0847128887635868	0.890832546342356	0.980818841125562	-0.492089550137117	-0.578705361302525	raw_counts / xtail internal size factors	0.451	0.239	1.35	1.806	96.91	53.107	84.969	78.763	96.91	53.107	84.969	78.763
MM_RS17405	0.0752810747111239	0.890962008038888	0.980818841125562	0.479258713500215	0.554941237923661	raw_counts / xtail internal size factors	0.283	0.343	4.725	12.233	60.792	73.546	283.094	520.497	60.792	73.546	283.094	520.497
MM_RS17540	-0.0745479327052245	0.891108058686463	0.980818841125562	0.0899923420497718	0.012715515391156	raw_counts / xtail internal size factors	0.083	0.078	0.468	0.704	17.789	16.768	26.683	32.226	17.789	16.768	26.683	32.226
MM_RS04395	0.0711021556086542	0.8899986267863	0.980818841125562	-0.508680528551801	-0.436556218029553	raw_counts / xtail internal size factors	0.107	0.065	0.806	0.89	22.574	14.009	45.889	40.014	22.574	14.009	45.889	40.014
MM_RS02710	0.119312316997492	0.891899931159197	0.980856555150247	-2.00332653873645	-1.88960250105628	raw_counts / xtail internal size factors	0.436	0.113	2.51	1.128	91.296	23.329	149.1	51.528	91.296	23.329	149.1	51.528
MM_RS07715	0.0703368001740801	0.89159898383401	0.980856555150247	0.290511239703639	0.360278871654224	raw_counts / xtail internal size factors	0.514	0.569	2.863	5.538	109.492	121.07	163.157	243.664	109.492	121.07	163.157	243.664
MM_RS04215	0.0669202928973354	0.891999465534247	0.980856555150247	-2.04718476685177	-1.97918373658074	raw_counts / xtail internal size factors	2.411	0.527	13.923	5.258	511.205	112.592	793.735	239.507	511.205	112.592	793.735	239.507
MM_RS09535	-0.0924644952061331	0.893178839851795	0.981524634190529	1.0873559304423	0.988388809439568	raw_counts / xtail internal size factors	0.778	1.343	3.632	11.127	164.742	294.707	207.21	477.644	164.742	294.707	207.21	477.644
MM_RS10925	0.0648274137821749	0.893171407762791	0.981524634190529	-1.91255050075381	-1.84698663331989	raw_counts / xtail internal size factors	0.359	0.079	2.26	0.986	76.319	17.31	130.576	43.518	76.319	17.31	130.576	43.518
MM_RS13720	0.0704123188518651	0.894318340833577	0.982462356506134	1.20738286308514	1.27514838676105	raw_counts / xtail internal size factors	0.168	0.341	0.421	1.7	35.888	73.014	24.967	77.765	35.888	73.014	24.967	77.765
MM_RS10670	-0.0902903378185584	0.894611046493194	0.982469520988847	-0.601756118445566	-0.703973527225212	raw_counts / xtail internal size factors	0.249	0.154	4.263	4.761	52.717	32.602	257.837	200.505	52.717	32.602	257.837	200.505
MM_RS16645	0.128124667493747	0.895242569425203	0.982567211119188	0.593792123877123	0.707438183613269	raw_counts / xtail internal size factors	0.025	0.037	0.35	0.985	5.317	7.715	20.835	42.579	5.317	7.715	20.835	42.579
MM_RS04640	0.122986999217474	0.895272425394938	0.982567211119188	-1.04545272409032	-0.909828302442209	raw_counts / xtail internal size factors	0.041	0.02	0.115	0.103	8.737	4.188	6.742	4.445	8.737	4.188	6.742	4.445
MM_RS17025	0.109190594931182	0.896412430072674	0.983047207149321	-0.454284590949055	-0.369534326800985	raw_counts / xtail internal size factors	0.054	0.036	1.274	1.72	11.464	7.658	77.194	81.057	11.464	7.658	77.194	81.057
MM_RS08515	0.101418506609726	0.897192753417528	0.983047207149321	0.0836705698240757	0.17008234852551	raw_counts / xtail internal size factors	0.031	0.028	0.259	0.449	6.577	5.996	14.831	19.835	6.577	5.996	14.831	19.835
MM_RS10345	-0.0994986409070275	0.896469379697421	0.983047207149321	-1.61238528419823	-1.72098329373983	raw_counts / xtail internal size factors	0.196	0.057	0.895	0.547	42.277	12.073	56.265	23.397	42.277	12.073	56.265	23.397
MM_RS16285	-0.09843747315269	0.898859651395782	0.983047207149321	-0.386834517926959	-0.492590644046751	raw_counts / xtail internal size factors	0.089	0.068	1.231	1.187	19.043	14.101	68.484	56.666	19.043	14.101	68.484	56.666
MM_RS09845	0.0757721126772184	0.896911619502155	0.983047207149321	0.507301387137702	0.577852575387778	raw_counts / xtail internal size factors	0.041	0.05	0.256	0.592	8.703	10.821	14.679	26.043	8.703	10.821	14.679	26.043
MM_RS13640	-0.0752573721072847	0.897537733514051	0.983047207149321	0.837407904643613	0.760356577544822	raw_counts / xtail internal size factors	0.293	0.474	0.979	3.109	61.406	101.698	60.59	141.668	61.406	101.698	60.59	141.668
MM_RS16340	-0.0741297636206628	0.898426099033328	0.983047207149321	0.0245192400451019	-0.0522717861914063	raw_counts / xtail internal size factors	0.126	0.118	0.836	1.495	26.64	25.042	51.249	65.979	26.64	25.042	51.249	65.979
MM_RS00610	0.0714296601684623	0.898693532095913	0.983047207149321	0.0296088206564646	0.101279433792458	raw_counts / xtail internal size factors	2.808	2.574	7.76	14.293	596.955	549.653	463.886	640.506	596.955	549.653	463.886	640.506
MM_RS07340	-0.0642138501196605	0.897650324022954	0.983047207149321	0.187423929028432	0.121811654984054	raw_counts / xtail internal size factors	0.383	0.378	3.612	6.097	81.185	81.545	207.979	269.573	81.185	81.545	207.979	269.573
MM_RS04505	-0.0629945421325337	0.898282825614479	0.983047207149321	0.177882542582767	0.113393157708615	raw_counts / xtail internal size factors	0.245	0.257	1.901	3.467	52.491	54.289	112.53	152.453	52.491	54.289	112.53	152.453
MM_RS05790	-0.0608482798173196	0.898110812639875	0.983047207149321	-0.694854932190716	-0.759532608858207	raw_counts / xtail internal size factors	2.911	1.575	36.789	35.626	618.152	338.66	2158.779	1580.79	618.152	338.66	2158.779	1580.79
MM_RS04030	-0.551677753599746	0.900024530706505	0.983510310772512	0.448320235089792	-0.100033962096837	raw_counts / xtail internal size factors	1.099	1.329	0.699	1.09	234.721	283.859	40.769	42.153	234.721	283.859	40.769	42.153
MM_RS19315	0.11656395101293	0.900142556494971	0.983510310772512	-0.361741027561194	-0.242863430772415	raw_counts / xtail internal size factors	0.022	0.015	0.057	0.084	4.78	3.232	3.431	3.806	4.78	3.232	3.431	3.806
MM_RS00435	-0.0772411503221626	0.899774802838307	0.983510310772512	-1.14653241886103	-1.23682954534655	raw_counts / xtail internal size factors	0.275	0.115	5.136	3.17	58.403	24.295	290.545	144.558	58.403	24.295	290.545	144.558
MM_RS09710	-0.0781950551089108	0.901380246746778	0.984446574139453	1.29942060804752	1.22030290371422	raw_counts / xtail internal size factors	0.236	0.559	1.684	7.446	50.333	117.486	104.652	341.902	50.333	117.486	104.652	341.902
MM_RS04780	0.0571255046436714	0.901572976724276	0.984446574139453	-0.50409058560047	-0.446990291640966	raw_counts / xtail internal size factors	0.817	0.5	4.792	5.776	172.511	107.963	281.939	259.665	172.511	107.963	281.939	259.665
MM_RS10105	-0.0962875397703549	0.901950744770863	0.984545916311088	-0.494980090768465	-0.612012742644281	raw_counts / xtail internal size factors	0.029	0.018	0.23	0.22	6.193	3.883	12.99	9.838	6.193	3.883	12.99	9.838
MM_RS14785	-0.0801957056107581	0.903372061437508	0.985443378909862	-0.674037487560715	-0.766343687607532	raw_counts / xtail internal size factors	0.105	0.059	0.857	0.732	22.599	12.501	48.285	32.746	22.599	12.501	48.285	32.746
MM_RS16935	-0.0713299321633611	0.903191444850139	0.985443378909862	0.188379472631205	0.111947264484015	raw_counts / xtail internal size factors	0.088	0.084	0.494	0.817	18.49	18.406	28.202	35.835	18.49	18.406	28.202	35.835
MM_RS01115	-0.0607915465613689	0.903634068397392	0.985443378909862	2.05999340946244	1.99635436639727	raw_counts / xtail internal size factors	0.072	0.254	0.377	2.556	15.309	55.06	22.417	113.492	15.309	55.06	22.417	113.492
MM_RS16925	-0.0785003611043011	0.904313890534643	0.985871573898199	-0.732100316581947	-0.820793428055872	raw_counts / xtail internal size factors	0.179	0.093	0.915	0.839	38.171	20.114	53.651	37.931	38.171	20.114	53.651	37.931
MM_RS03335	0.0831250439963425	0.906655966182419	0.987170926706072	-1.19824950387215	-1.11026798497334	raw_counts / xtail internal size factors	1.581	0.636	2.739	2.379	338.522	134.198	170.32	109.415	338.522	134.198	170.32	109.415
MM_RS05505	0.0639224901611484	0.906024237531536	0.987170926706072	-0.469378589682473	-0.405170045563962	raw_counts / xtail internal size factors	0.116	0.076	1.013	1.309	24.473	16.178	60.617	59.495	24.473	16.178	60.617	59.495
MM_RS13105	-0.0615249936094151	0.906573557324309	0.987170926706072	0.406853859279217	0.34433599456272	raw_counts / xtail internal size factors	0.313	0.396	1.909	3.701	66.686	83.267	109.818	170.051	66.686	83.267	109.818	170.051
MM_RS07190	-0.0571370875096813	0.906093245698241	0.987170926706072	-0.471833933087126	-0.531297974093309	raw_counts / xtail internal size factors	0.122	0.078	0.669	0.752	26.195	16.717	39.177	33.628	26.195	16.717	39.177	33.628
MM_RS01920	-0.0733093107067671	0.907130694709401	0.987374659143112	-0.0474366290324	-0.118682415635834	raw_counts / xtail internal size factors	14.436	13.454	2.62	4.382	3077.066	2826.951	160.051	197.915	3077.066	2826.951	160.051	197.915
MM_RS13480	0.222356000583048	0.909125653205181	0.987667204890312	-0.627742534864349	-0.443174897810831	raw_counts / xtail internal size factors	0.103	0.06	3.917	4.472	22.116	12.758	224.631	197.378	22.116	12.758	224.631	197.378
MM_RS12300	-0.088544470828559	0.909125300961312	0.987667204890312	-2.40041429807834	-2.51228642523747	raw_counts / xtail internal size factors	0.402	0.065	6.177	1.851	85.483	14.318	368.477	83.155	85.483	14.318	368.477	83.155
MM_RS03920	0.0732266290541377	0.908175253080789	0.987667204890312	-1.23739121135443	-1.16643423552495	raw_counts / xtail internal size factors	0.217	0.089	1.539	1.16	45.31	18.816	91.75	53.209	45.31	18.816	91.75	53.209
MM_RS13065	0.0690914452439921	0.908067507613402	0.987667204890312	0.10084178101803	0.167012966940793	raw_counts / xtail internal size factors	0.183	0.192	2.608	4.511	38.497	40.441	150.211	204.288	38.497	40.441	150.211	204.288
MM_RS14650	0.0690784955389985	0.908819821985881	0.987667204890312	0.406840272757072	0.474737223922226	raw_counts / xtail internal size factors	0.185	0.243	0.558	1.396	39.392	50.718	34.132	65.458	39.392	50.718	34.132	65.458
MM_RS12430	-0.0584913462910772	0.908307553465794	0.987667204890312	0.602745543861583	0.537990139849869	raw_counts / xtail internal size factors	0.115	0.153	1.484	3.718	24.651	32.74	88.901	167.844	24.651	32.74	88.901	167.844
MM_RS13810	-0.0773051805995539	0.91129313240824	0.988462814203909	0.253940090856226	0.162737366128096	raw_counts / xtail internal size factors	0.049	0.052	0.303	0.605	10.504	11.177	18.489	27.632	10.504	11.177	18.489	27.632
MM_RS16540	-0.0737687080923184	0.911585572318548	0.988462814203909	-1.54039906965281	-1.62965774229425	raw_counts / xtail internal size factors	0.84	0.267	8.267	4.092	176.902	56.822	471.461	177.314	176.902	56.822	471.461	177.314
MM_RS03245	-0.0616134547443989	0.911312068952568	0.988462814203909	0.528482280028368	0.459605492475415	raw_counts / xtail internal size factors	0.094	0.116	0.745	1.67	20.005	25.157	43.751	75.1	20.005	25.157	43.751	75.1
MM_RS15585	-0.0588001595855712	0.910521673435422	0.988462814203909	0.260362500857434	0.194967040943475	raw_counts / xtail internal size factors	0.107	0.114	1.64	2.854	22.667	24.49	93.977	129.004	22.667	24.49	93.977	129.004
MM_RS09400	-0.0560619003276512	0.910330612171739	0.988462814203909	0.60868248698368	0.55172823417961	raw_counts / xtail internal size factors	0.36	0.502	1.599	3.738	77.388	106.32	93.36	171.969	77.388	106.32	93.36	171.969
MM_RS03620	0.0491180790973287	0.910807334042476	0.988462814203909	-0.270524447197936	-0.220914061034036	raw_counts / xtail internal size factors	4.248	3.078	30.059	41.953	899.049	662.626	1758.959	1856.139	899.049	662.626	1758.959	1856.139
MM_RS18330	1.98850686230345	0.9213984900506	0.990151311936087	-5.12404148445815	1.67243252062615	raw_counts / xtail internal size factors	0.13	0	0.595	2.654	28.571	0	33.056	126.026	28.571	0	33.056	126.026
