gene_id	log2FC_Ribo	lfcSE_Ribo	pvalue_Ribo	padj_Ribo	baseMean_counts_Ribo	log2FC_basis_Ribo	TPM_Ribo_NitrogenPlus	TPM_Ribo_NitrogenMinus	RPKM_Ribo_NitrogenPlus	RPKM_Ribo_NitrogenMinus	FPKM_Ribo_NitrogenPlus	FPKM_Ribo_NitrogenMinus
MM_RS00195	-1.15402673654566	0.485150336525193	0.017373845018221	0.0641124580052727	127.843739812499	raw_counts / DESeq2 median-of-ratios	0.388	0.277	22.31	12.377	22.31	12.377
MM_RS04725	1.1931210965572	0.501812993069732	0.0174247263767777	0.0642315954166385	916.436854757991	raw_counts / DESeq2 median-of-ratios	13.454	53.418	802.827	2507	802.827	2507
MM_RS10350	-1.60638241035224	0.676512464138553	0.0175724854274533	0.0645706374210766	316.598059346817	raw_counts / DESeq2 median-of-ratios	0.922	0.645	58.791	27.945	58.791	27.945
MM_RS06070	-1.4319453115069	0.602984553893949	0.0175602288692176	0.0645706374210766	264.422049630832	raw_counts / DESeq2 median-of-ratios	9.393	7.055	589.625	313.149	589.625	313.149
MM_RS10845	1.0030642963372	0.422431976737612	0.0175727849379884	0.0645706374210766	541.631538260732	raw_counts / DESeq2 median-of-ratios	2.127	7.052	123.971	312.736	123.971	312.736
MM_RS02955	-1.3322388058918	0.561402288618949	0.0176416113965857	0.0646173125809195	176.178335790015	raw_counts / DESeq2 median-of-ratios	1.521	0.889	85.74	40.847	85.74	40.847
MM_RS00075	-1.06624326830913	0.449174905208939	0.0176069462430896	0.0646173125809195	1651.51915883026	raw_counts / DESeq2 median-of-ratios	213.177	163.533	12362.665	7566.285	12362.665	7566.285
MM_RS12220	-0.969781675833037	0.40862488600045	0.0176308452669695	0.0646173125809195	585.175004055084	raw_counts / DESeq2 median-of-ratios	12.578	10.687	736.456	483.347	736.456	483.347
MM_RS07070	1.597377438481	0.673296146888356	0.0176694183419618	0.0646506048232373	381.786103393202	raw_counts / DESeq2 median-of-ratios	2.395	9.974	131.959	457.408	131.959	457.408
MM_RS01285	-1.11515427728777	0.471085313472288	0.0179231287843214	0.0655095098635408	108.956421761529	raw_counts / DESeq2 median-of-ratios	0.947	0.74	55.641	32.977	55.641	32.977
MM_RS12275	-0.996001897240777	0.421242740211986	0.0180575010468242	0.0659308759151487	910.17406972072	raw_counts / DESeq2 median-of-ratios	9.695	8.283	573.071	378.84	573.071	378.84
MM_RS12390	1.07349997954201	0.454401392938873	0.0181546539385646	0.0662156015879643	860.892797458212	raw_counts / DESeq2 median-of-ratios	3.095	11.851	186.95	534.424	186.95	534.424
MM_RS02575	1.40596462123265	0.595396934702397	0.0182065514308307	0.0663348403397567	49800.1617551365	raw_counts / DESeq2 median-of-ratios	402.138	1529.489	22390.402	67437.314	22390.402	67437.314
MM_RS09160	-1.01821899210083	0.431465043696306	0.0182793325218032	0.0665298361752456	1232.26632551321	raw_counts / DESeq2 median-of-ratios	8.044	6.535	467.622	287.55	467.622	287.55
MM_RS16705	1.3394533320767	0.567683051884347	0.018299131598842	0.0665317900446318	50.8015761345355	raw_counts / DESeq2 median-of-ratios	0.17	0.682	9.718	30.651	9.718	30.651
MM_RS04340	0.978188725928328	0.414948753594087	0.0184047809112201	0.0668455449709297	459.544197722517	raw_counts / DESeq2 median-of-ratios	5.112	17.107	301.496	774.2	301.496	774.2
MM_RS07895	-1.01801378487318	0.432003505599629	0.0184483523421147	0.0669334128042692	1745.28556043302	raw_counts / DESeq2 median-of-ratios	3.211	2.81	192.276	127.789	192.276	127.789
MM_RS07270	-1.13538390247115	0.482113559233839	0.0185220367122276	0.0671302358909069	122.701215686933	raw_counts / DESeq2 median-of-ratios	3.275	2.433	189.608	107.647	189.608	107.647
MM_RS11340	-1.06722260697705	0.453463896390692	0.0185981233906077	0.06733534401589	178.424190025993	raw_counts / DESeq2 median-of-ratios	2.249	1.877	133.864	84.203	133.864	84.203
MM_RS02675	1.0635157169938	0.45235103066261	0.0187187579092695	0.0677011411713265	164.092695644675	raw_counts / DESeq2 median-of-ratios	0.129	0.44	7.511	19.823	7.511	19.823
MM_RS12540	-1.30278515417065	0.554519840910888	0.0188040367589677	0.0679384340643038	2184.47295236692	raw_counts / DESeq2 median-of-ratios	5.889	4.702	364.926	205.864	364.926	205.864
MM_RS01365	1.7819907708435	0.759008842236648	0.018885339053403	0.0680897297395136	21.2253667660927	raw_counts / DESeq2 median-of-ratios	0.081	0.424	4.544	19.227	4.544	19.227
MM_RS04180	-1.01433582575232	0.432029710751908	0.0188827257425518	0.0680897297395136	3667.47958413701	raw_counts / DESeq2 median-of-ratios	6749.982	5335.211	388905.783	236556.219	388905.783	236556.219
MM_RS02290	-0.971119848775639	0.413720321555243	0.0189107414250665	0.0681102198979976	637.660786640817	raw_counts / DESeq2 median-of-ratios	1.617	1.375	94.541	61.138	94.541	61.138
MM_RS07680	1.35166337853067	0.576095574108708	0.0189634592638401	0.0682289461430245	151.745316819059	raw_counts / DESeq2 median-of-ratios	0.463	1.735	25.907	78.037	25.907	78.037
MM_RS05530	-1.37866459204762	0.590902063254114	0.0196401458682498	0.0705900768251143	217.91466062393	raw_counts / DESeq2 median-of-ratios	1.306	1.001	81.275	43.851	81.275	43.851
MM_RS12745	-1.20165842746482	0.515629811615584	0.0197814650777638	0.0710240960276467	2318.88988947336	raw_counts / DESeq2 median-of-ratios	13.107	10.98	807.034	488.531	807.034	488.531
MM_RS13965	3.20234835775557	1.37447658818129	0.019813154239487	0.0710307089301912	6.55586968599201	raw_counts / DESeq2 median-of-ratios	0.01	0.133	0.508	5.848	0.508	5.848
MM_RS14580	1.25588934024567	0.539178252929122	0.0198450011921351	0.0710307089301912	88.6418343351218	raw_counts / DESeq2 median-of-ratios	0.312	1.248	18.401	58.245	18.401	58.245
MM_RS15855	1.16922658249366	0.501935633133313	0.0198360167966928	0.0710307089301912	78.1901171364186	raw_counts / DESeq2 median-of-ratios	0.381	1.468	22.563	66.496	22.563	66.496
MM_RS18915	1.37672474816754	0.591980401186015	0.0200385351439188	0.07164917224337	337.472242765461	raw_counts / DESeq2 median-of-ratios	34.172	149.141	2022.367	7165.347	2022.367	7165.347
MM_RS00400	1.36163561757789	0.586639656572993	0.0202827065513319	0.0724472269165465	68.9810101999936	raw_counts / DESeq2 median-of-ratios	0.29	1.16	16.45	50.74	16.45	50.74
MM_RS08590	-1.24366194613213	0.536278294028815	0.0203917422430664	0.0727614439127598	161.846023177262	raw_counts / DESeq2 median-of-ratios	0.438	0.342	26.464	14.827	26.464	14.827
MM_RS11445	1.02092016033563	0.440458488932018	0.0204570485740645	0.0729191390865003	2293.95558934831	raw_counts / DESeq2 median-of-ratios	4.224	15.253	252.431	672.182	252.431	672.182
MM_RS05015	-1.35705089114773	0.586000297149095	0.0205699926453624	0.0732165843667447	821.036665044623	raw_counts / DESeq2 median-of-ratios	48.57	38.379	3049.989	1720.843	3049.989	1720.843
MM_RS17035	0.989700289499798	0.427414909316308	0.020582890393778	0.0732165843667447	287.874981382783	raw_counts / DESeq2 median-of-ratios	0.565	1.91	33.354	86.533	33.354	86.533
MM_RS06175	7.86226139098846	3.39979137533301	0.0207461978358412	0.0737076652176358	21.4885260236069	raw_counts / DESeq2 median-of-ratios	0	0.185	0	9.43	0	9.43
MM_RS15540	1.16693958430536	0.504675949000015	0.0207636242781586	0.0737076652176358	109.315509462035	raw_counts / DESeq2 median-of-ratios	0.408	1.454	23.394	64.583	23.394	64.583
MM_RS05190	-1.52196729757087	0.658832914794334	0.0208828384714287	0.0740547475157235	315.941334889395	raw_counts / DESeq2 median-of-ratios	4.019	2.961	256.253	130.635	256.253	130.635
MM_RS17910	1.45288965392519	0.629164456778603	0.0209304500781572	0.0740714903380688	31.2953075493561	raw_counts / DESeq2 median-of-ratios	1.672	7.474	97.286	340.875	97.286	340.875
MM_RS00240	1.16039646083997	0.502462614860738	0.0209203691383953	0.0740714903380688	144.379692733513	raw_counts / DESeq2 median-of-ratios	0.463	1.88	27.923	82.802	27.923	82.802
MM_RS18260	-1.36083316236832	0.590766437417546	0.021250472803986	0.0750502383077378	502.716622634556	raw_counts / DESeq2 median-of-ratios	110.933	72.259	6558.448	3478.581	6558.448	3478.581
MM_RS16920	1.12372250456812	0.487757896503149	0.0212308954835566	0.0750502383077378	89.77612633393	raw_counts / DESeq2 median-of-ratios	0.201	0.748	11.843	33.367	11.843	33.367
MM_RS07985	-1.35491357679971	0.588374978334952	0.0212897467881544	0.0751121403537132	2009.15595413091	raw_counts / DESeq2 median-of-ratios	15.752	12.314	980.145	532.62	980.145	532.62
MM_RS04900	1.28901644750262	0.560912698340993	0.0215578253895959	0.0759803356078208	379.491587446753	raw_counts / DESeq2 median-of-ratios	0.491	2.366	30.544	105.891	30.544	105.891
MM_RS02835	-1.09288441971531	0.475651804116094	0.021581351966262	0.0759857183399277	127.480873337267	raw_counts / DESeq2 median-of-ratios	1.411	1.092	82.006	48.239	82.006	48.239
MM_RS08550	-1.1618679241056	0.505950394595803	0.0216526328172259	0.0761590567726053	434.971716825908	raw_counts / DESeq2 median-of-ratios	3.903	2.686	223.498	125.171	223.498	125.171
MM_RS09990	1.17005069998612	0.509749933731319	0.021713502370548	0.076295460008009	82.9001673746971	raw_counts / DESeq2 median-of-ratios	0.84	3.161	49.444	145.351	49.444	145.351
MM_RS16665	-1.20824500482829	0.527088669903494	0.0218883764744566	0.0768317605109483	222.481484313827	raw_counts / DESeq2 median-of-ratios	0.43	0.349	26.138	15.223	26.138	15.223
MM_RS03020	-2.64737919795749	1.15529915728057	0.0219339528724861	0.0768355712186279	41.5093856807255	raw_counts / DESeq2 median-of-ratios	0.739	0.141	39.696	6.954	39.696	6.954
MM_RS01055	1.00305783666349	0.437717623738762	0.0219308296208093	0.0768355712186279	301.40191175256	raw_counts / DESeq2 median-of-ratios	0.315	1.016	18.196	45.561	18.196	45.561
MM_RS16590	-1.21562620746943	0.530953137435553	0.0220493342595032	0.0770834013485061	56.9584577340238	raw_counts / DESeq2 median-of-ratios	1.513	1.073	88.322	48.541	88.322	48.541
MM_RS10175	-0.953858333184582	0.416596678586839	0.022041927654234	0.0770834013485061	1372.43542211568	raw_counts / DESeq2 median-of-ratios	8.356	7.533	497.552	341.027	497.552	341.027
MM_RS10020	-1.08096933922665	0.472970679904893	0.0222841641353714	0.0778255843514385	251.095828741682	raw_counts / DESeq2 median-of-ratios	0.796	0.671	47.519	29.432	47.519	29.432
MM_RS13285	-1.45189146949515	0.635376874112754	0.0223077237517355	0.0778291695338326	2245.5121214657	raw_counts / DESeq2 median-of-ratios	15.77	12.079	1004.74	547.098	1004.74	547.098
MM_RS12965	-1.03186083578451	0.452100504651944	0.0224674779585624	0.0783074357909933	293.964864783197	raw_counts / DESeq2 median-of-ratios	1.251	0.974	72.262	44.512	72.262	44.512
MM_RS11245	-0.896933373891509	0.393057340861636	0.0224928670046353	0.0783168978165426	5840.13247766928	raw_counts / DESeq2 median-of-ratios	18.083	16.318	1061.222	731.864	1061.222	731.864
MM_RS01690	-1.08031984316315	0.474782576005893	0.0228819996984947	0.0795915679341398	623.377846663146	raw_counts / DESeq2 median-of-ratios	2.833	2.481	172.014	110.817	172.014	110.817
MM_RS00370	-1.2559215131523	0.552258103709018	0.0229565615550922	0.0796904156897372	5411.80872506283	raw_counts / DESeq2 median-of-ratios	21.709	14.165	1236.537	605.381	1236.537	605.381
MM_RS18870	-0.986141674965004	0.433562709377822	0.0229354850352641	0.0796904156897372	696.002871887862	raw_counts / DESeq2 median-of-ratios	111.081	91.725	6445.724	4046.25	6445.724	4046.25
MM_RS16530	-1.19177758804192	0.524339907964996	0.0230315847695691	0.0798705760984855	444.412918215707	raw_counts / DESeq2 median-of-ratios	6.662	4.332	375.818	196.106	375.818	196.106
MM_RS17050	1.10393302665961	0.485849043388603	0.0230760698010455	0.0799445788292992	192.499549660384	raw_counts / DESeq2 median-of-ratios	0.286	0.955	16.334	42.871	16.334	42.871
MM_RS07215	0.920025956608815	0.405172830454834	0.0231651434611671	0.080172751016905	863.954283399258	raw_counts / DESeq2 median-of-ratios	3.494	11.207	205.897	507.07	205.897	507.07
MM_RS07080	0.967486688082166	0.426988682142169	0.0234613746064281	0.0811167045951979	488.111873712723	raw_counts / DESeq2 median-of-ratios	1.456	4.83	85.924	220.775	85.924	220.775
MM_RS12525	1.03801490807452	0.458303682021307	0.0235184285739359	0.0812326522943745	237.105609074723	raw_counts / DESeq2 median-of-ratios	9.196	32.893	545.342	1447.556	545.342	1447.556
MM_RS08810	0.92454097752	0.408283795035346	0.0235460396798414	0.0812467742798922	558.148727712496	raw_counts / DESeq2 median-of-ratios	13.871	44.034	812.573	1972.727	812.573	1972.727
MM_RS13800	1.26681298767102	0.560755922809289	0.0238761357090851	0.082303565607964	260.158344109653	raw_counts / DESeq2 median-of-ratios	0.47	2.148	28.698	92.63	28.698	92.63
MM_RS02145	-0.993247705406147	0.440238855913953	0.0240608389827354	0.0828575651509152	481.360030670806	raw_counts / DESeq2 median-of-ratios	1.998	1.642	115.846	72.41	115.846	72.41
MM_RS11915	1.32733593906702	0.588924965720957	0.0242069519783892	0.0831948379436382	127.813067017192	raw_counts / DESeq2 median-of-ratios	0.115	0.432	6.517	20.355	6.517	20.355
MM_RS07350	0.991373600465101	0.439800525946672	0.0241871270277308	0.0831948379436382	192.686123559763	raw_counts / DESeq2 median-of-ratios	1.846	6.151	108.399	278.967	108.399	278.967
MM_RS00705	-1.20520258439868	0.535457669778158	0.0243988630024399	0.0837710465312399	28691.5919816384	raw_counts / DESeq2 median-of-ratios	59075.004	38243.703	3327820.963	1677896.789	3327820.963	1677896.789
MM_RS00760	-0.911364296305448	0.405354797266261	0.0245562641249343	0.0842277420928728	683.931400952588	raw_counts / DESeq2 median-of-ratios	8.433	7.457	493.165	334.657	493.165	334.657
MM_RS02470	-1.361569638738	0.6061453959077	0.0246863577183996	0.084362827817563	109.721066835082	raw_counts / DESeq2 median-of-ratios	0.782	0.454	43.898	19.918	43.898	19.918
MM_RS10280	1.2473068851915	0.55528896235879	0.0246892612309558	0.084362827817563	140.47577181789	raw_counts / DESeq2 median-of-ratios	1.223	4.35	68.866	194.289	68.866	194.289
MM_RS00720	-1.20097006509834	0.534675446733603	0.0246933465325872	0.084362827817563	28606.4888593092	raw_counts / DESeq2 median-of-ratios	58822.315	38207.616	3314024.853	1676457.811	3314024.853	1676457.811
MM_RS05405	-1.08987371930783	0.485055491390055	0.0246460845565066	0.084362827817563	154.324680921984	raw_counts / DESeq2 median-of-ratios	1.214	0.907	69.686	40.309	69.686	40.309
MM_RS14800	-1.73983717592813	0.775258477725398	0.0248193618213022	0.0847095609987924	230.101135580338	raw_counts / DESeq2 median-of-ratios	0.761	0.302	41.646	14.241	41.646	14.241
MM_RS16745	-1.05183272589871	0.468941747220787	0.0248973113580416	0.0848917210569357	143.608263562886	raw_counts / DESeq2 median-of-ratios	0.699	0.573	41.019	25.233	41.019	25.233
MM_RS03630	-1.35237064533199	0.604483530080491	0.0252711000515789	0.0859964330819246	194.1103555421	raw_counts / DESeq2 median-of-ratios	2.379	1.339	132.651	60.302	132.651	60.302
MM_RS16520	1.02154966382977	0.45659190303973	0.0252643648617342	0.0859964330819246	358.748936152716	raw_counts / DESeq2 median-of-ratios	1.276	4.654	76.83	210.665	76.83	210.665
MM_RS00125	1.3779060671288	0.616220882098844	0.0253479260323364	0.0861364739982379	81.5199444829089	raw_counts / DESeq2 median-of-ratios	2.474	10.416	142.013	443.026	142.013	443.026
MM_RS11590	1.04029412883274	0.465280719659637	0.0253621291419247	0.0861364739982379	219.746647033633	raw_counts / DESeq2 median-of-ratios	2.709	9.992	162.956	450.803	162.956	450.803
MM_RS06095	-1.38164390208417	0.618442278234261	0.0254784078419047	0.0864463857425724	154.924940257243	raw_counts / DESeq2 median-of-ratios	0.703	0.436	40.327	18.348	40.327	18.348
MM_RS14490	0.992089416523472	0.444179343411945	0.0255137877219073	0.0864814747708221	163.237882809261	raw_counts / DESeq2 median-of-ratios	0.998	3.318	58.445	148.931	58.445	148.931
MM_RS14805	1.28619568008138	0.576149196253757	0.0255885132515284	0.0866497301674306	100.955174803259	raw_counts / DESeq2 median-of-ratios	0.634	2.798	38.561	130.843	38.561	130.843
MM_RS05885	1.27712641524476	0.572716313154212	0.025751032257348	0.0870728938743457	68.0487824473698	raw_counts / DESeq2 median-of-ratios	1.266	4.714	72.13	217.808	72.13	217.808
MM_RS04250	1.002008414423	0.449488318581315	0.0257992608510055	0.0870728938743457	162.752516787274	raw_counts / DESeq2 median-of-ratios	6.233	21.331	367.698	950.889	367.698	950.889
MM_RS05080	0.976990769238413	0.438310215448976	0.0258143148023538	0.0870728938743457	310.434473013025	raw_counts / DESeq2 median-of-ratios	2.128	6.826	123.827	312.032	123.827	312.032
MM_RS17530	-0.969778378541747	0.43506850808767	0.0258122724281958	0.0870728938743457	628.097228497633	raw_counts / DESeq2 median-of-ratios	0.851	0.693	49.016	30.91	49.016	30.91
MM_RS10125	1.19494769748332	0.536440237528828	0.0259105073974293	0.087312090293386	77.118343176456	raw_counts / DESeq2 median-of-ratios	0.19	0.677	10.867	30.932	10.867	30.932
MM_RS12295	-1.08913200736832	0.489333683584515	0.0260312656423268	0.0876335200083789	745.342249646156	raw_counts / DESeq2 median-of-ratios	5.197	4.321	309.1	186.625	309.1	186.625
MM_RS12950	-1.79576866066231	0.811956290506111	0.0269903867619636	0.0907739005606837	69.9526566785126	raw_counts / DESeq2 median-of-ratios	1.855	0.715	101.198	32.362	101.198	32.362
MM_RS00345	-1.39028982187874	0.628845857032022	0.0270455696752847	0.0908710093953632	531.800587221499	raw_counts / DESeq2 median-of-ratios	1.725	1.361	109.481	61.804	109.481	61.804
MM_RS05110	-1.10384101743502	0.49964591947068	0.0271574975796296	0.091158402954364	90.8186637321782	raw_counts / DESeq2 median-of-ratios	1.632	1.226	94.839	56.17	94.839	56.17
MM_RS17200	1.30131129772056	0.590342668693805	0.0275009966616582	0.0921077223387956	60.0033300758599	raw_counts / DESeq2 median-of-ratios	0.605	2.263	34.178	102.301	34.178	102.301
MM_RS08315	1.24687180180789	0.565644560110537	0.0275005819796971	0.0921077223387956	101.124069242375	raw_counts / DESeq2 median-of-ratios	0.424	1.621	24.678	76.523	24.678	76.523
MM_RS11955	-1.15230877812467	0.522812534945764	0.0275203154179609	0.0921077223387956	1216.2843326983	raw_counts / DESeq2 median-of-ratios	4.994	4.343	308.348	195.679	308.348	195.679
MM_RS14190	-0.96262323384521	0.436942312065823	0.0275884065942157	0.0922462307612982	192.272960644047	raw_counts / DESeq2 median-of-ratios	0.709	0.615	41.703	27.692	41.703	27.692
MM_RS17840	-0.982703092043146	0.446518716700252	0.0277494400710672	0.0926949381097353	649.576763714024	raw_counts / DESeq2 median-of-ratios	149.747	127.628	8828.857	5901.003	8828.857	5901.003
MM_RS15955	0.969782737616913	0.440796522509838	0.0278020042281502	0.0927807947865032	274.286433868558	raw_counts / DESeq2 median-of-ratios	1.031	3.369	60.505	154.308	60.505	154.308
MM_RS07325	-1.32898510328495	0.604651460946423	0.027953680008554	0.0931849370501042	179.177439612319	raw_counts / DESeq2 median-of-ratios	3.764	2.898	233.976	134.934	233.976	134.934
MM_RS12095	1.12158621989358	0.510366863670428	0.0279770641925183	0.0931849370501042	105.280895785421	raw_counts / DESeq2 median-of-ratios	0.51	1.771	29.266	78.166	29.266	78.166
MM_RS00215	-1.10237364777959	0.502044060954327	0.028108358599568	0.0935320526039576	199.682931604468	raw_counts / DESeq2 median-of-ratios	0.953	0.692	54.377	30.55	54.377	30.55
MM_RS15250	1.21614226289309	0.554001620410803	0.0281495253293239	0.0935788840110537	65.9388520958787	raw_counts / DESeq2 median-of-ratios	0.52	2.174	31.506	99.148	31.506	99.148
