gene_id	gene_name	Ribo_NitrogenMinus_rep1	Ribo_NitrogenMinus_rep2	Ribo_NitrogenPlus_rep1	Ribo_NitrogenPlus_rep2	RNA_NitrogenMinus_rep1	RNA_NitrogenMinus_rep2	RNA_NitrogenPlus_rep1	RNA_NitrogenPlus_rep2
MM_RS15835	MM_RS15835	90	90	818	293	49	89	212	422
MM_RS15840	MM_RS15840	209.017	238	1479	729	135	184	603	904
MM_RS15845	MM_RS15845	75	96	57	29	11	15	30	30
MM_RS15855	MM_RS15855	72	162	62	37	20	41	28	50
MM_RS15870	MM_RS15870	12.972	31	29	8	6	5	0	2
MM_RS15875	MM_RS15875	36.129	69.417	109.344	22.013	14.114	31	22	49
MM_RS15880	MM_RS15880	31	61	107	21	12	20	17	28
MM_RS15885	MM_RS15885	4	24.001	31	2	1	7	8	6
MM_RS15895	MM_RS15895	196.547	499.798	555	557	47	99	82	89
MM_RS15900	MM_RS15900	34.324	57.005	89	72	12	32	12	22
MM_RS15905	MM_RS15905	298.023	742	632.083	922	38	64	61	62
MM_RS15910	MM_RS15910	205.126	401	152	122	34	95	52	85
MM_RS15920	MM_RS15920	17.794	46.002	47	17	5	6	11	12
MM_RS15935	MM_RS15935	23	58	80	44	15	55	24	47
MM_RS15940	MM_RS15940	75.251	197.393	110	61	97	197	62	214
MM_RS15945	MM_RS15945	30	78	91	126	3	26	18	38
MM_RS15950	MM_RS15950	72.249	131.542	213	130	14	42	12	33
MM_RS15955	MM_RS15955	221.976	585	258	132	79	360	118	301
MM_RS15960	MM_RS15960	34	57	86	39	18	34	35	46
MM_RS15965	MM_RS15965	38	71.997	46	23	2	11	1	2
MM_RS15970	MM_RS15970	12	2	5	1	6	4	5	2
MM_RS15975	MM_RS15975	10.982	18	12	2	1	4	5	10
MM_RS15980	MM_RS15980	52.001	112.001	121.014	73	16	61	33	50
MM_RS15985	MM_RS15985	35	111.188	49	25	10	26	3	12
MM_RS15990	MM_RS15990	71	231	153	33	21	44	29	21
MM_RS15995	MM_RS15995	470.701	901.549	2089.745	723	103	255	259	295
MM_RS16000	MM_RS16000	64	81.999	310	207	9	17	38	50
MM_RS16005	MM_RS16005	203.891	433	163	175	23	74	29	29
MM_RS16010	MM_RS16010	92	286.008	147	73	130	211	55	168
MM_RS16015	MM_RS16015	371	849.367	406	262	347	394	368	429.999
MM_RS16020	MM_RS16020	283.908	530.009	615.233	324.051	17	73	21	48
MM_RS16025	MM_RS16025	112	189.847	66	33	39	74	35	46
MM_RS16030	MM_RS16030	52	117.916	130	56	9	21	16	31
MM_RS16040	MM_RS16040	360	1168.999	417	544	36	105	33	60
MM_RS16045	MM_RS16045	34.021	139.258	38	13	7	12.962	9	11
MM_RS16050	MM_RS16050	152.019	274.151	77	70	14	53	17	33
MM_RS16055	MM_RS16055	308	927.111	662	431	99	222	262	319
MM_RS16060	MM_RS16060	32	44	45	18	19	23	15	14
MM_RS16070	MM_RS16070	43.362	77.467	74	68	0	4	3	6
MM_RS16075	MM_RS16075	102	242.893	138	42	39	74	38	75
MM_RS16080	MM_RS16080	41.349	79.05	122	43	19	21	32	45
MM_RS16090	MM_RS16090	4495	12165.998	286	465	209	1106	56	43
MM_RS16095	MM_RS16095	122	796.375	56	26	53	169	27	34
MM_RS16100	MM_RS16100	531	1266	268	166	101	237	97	66
MM_RS16105	MM_RS16105	261.313	407.459	498	136	44	135.001	71	88
MM_RS16110	MM_RS16110	350	1872	108	204	1141	2331	419	617
MM_RS16115	MM_RS16115	377.086	8253	191	194	94	801	78	87
MM_RS16125	MM_RS16125	417	1330	302	217	121	264	93	109
MM_RS16130	MM_RS16130	323.985	537.421	387.94	284	141	330	177	366
MM_RS16135	MM_RS16135	175	370.899	271	283	31	50	46	58
MM_RS16140	MM_RS16140	486	777.704	1363.996	861	240	522	402	1130.95
MM_RS16145	MM_RS16145	40.303	136	131	42	9	48	30	59
MM_RS16150	MM_RS16150	102	900	220	224	113	592	94	253
MM_RS16155	MM_RS16155	346	3703	917	2491	19	406	92	123
MM_RS16160	MM_RS16160	69	344.125	126	79.162	17	88	31	67
MM_RS16165	MM_RS16165	40	102.164	85	31	7	18	5	12
MM_RS16170	MM_RS16170	201	483	599	205	252	337	441	431
MM_RS16175	MM_RS16175	1490	2935.977	2814.964	895.787	490	858	835	671
MM_RS16180	MM_RS16180	626	1097	565	675	55	170	76	87
MM_RS16185	MM_RS16185	71.999	195	286	195	19	33	76	60
MM_RS16190	MM_RS16190	122	185.008	165.909	60	51	100	57	76
MM_RS16195	MM_RS16195	260	260.992	230	48	23	64	15	40
MM_RS16200	MM_RS16200	148.384	343.71	453	219	39	60	62	79
MM_RS16205	MM_RS16205	14	30	29	13	16	39	82	127
MM_RS16210	MM_RS16210	99.62	201.011	175	97	13	28	14	11
MM_RS16215	MM_RS16215	184	347.015	55	51	8	25	0	8
MM_RS16220	MM_RS16220	500	785	3129	467	149	326	123	296
MM_RS16225	MM_RS16225	2502.704	2103.874	3231	791	618	658	195	274
MM_RS16230	MM_RS16230	125	269.078	81	52	11	30.764	3	15
MM_RS16235	MM_RS16235	41	188	101	23	11	46	20	31
MM_RS16240	MM_RS16240	126.998	253	925	237	14	28	34	36
MM_RS16245	MM_RS16245	86.006	122	122	73	11	17	21	22
MM_RS16250	MM_RS16250	175	403.082	274	94	12	65	15	17
MM_RS16255	MM_RS16255	85.993	164.784	119	42	33	73	55	79
MM_RS16260	MM_RS16260	10	4.06	10.861	1.128	0	2	3	3.007
MM_RS16265	MM_RS16265	206	294	289	75	57	93	42	85
MM_RS16270	MM_RS16270	92	69	260	171	9	14	37	72
MM_RS16275	MM_RS16275	31	72	73	33	10	12	12	6
MM_RS16280	MM_RS16280	27	92	222	52	1	10	6	15
MM_RS16285	MM_RS16285	91	450.201	669	117	15	78	52	86
MM_RS16290	MM_RS16290	130.886	317.818	255	86	58	117	94	150
MM_RS16295	MM_RS16295	16	196	108	31	7	32	19	20
MM_RS16300	MM_RS16300	42	110.103	204	54	10	49	22	38
MM_RS16305	MM_RS16305	237	376.552	320	176	33	45	46	71
MM_RS16310	MM_RS16310	38.968	90.99	221	191	27	40	40	81
MM_RS16315	MM_RS16315	79.489	138.521	374	153.029	13	18	62	71
MM_RS16320	MM_RS16320	133	374	43	10	16	66	21	24
MM_RS16325	MM_RS16325	94	156	75	26.255	5	16	8	14
MM_RS16330	MM_RS16330	897	2308	960	527	182	255	82	136
MM_RS16335	MM_RS16335	132.006	164	87	34	52	69	46	33
MM_RS16340	MM_RS16340	490	773.758	634	616	113	248.004	216	216
MM_RS16350	MM_RS16350	40.614	165	41.999	30	27	14	17	29
MM_RS16355	MM_RS16355	294	531.47	455	386	55	169	91	100
MM_RS16360	MM_RS16360	1	1	1	3	3	4	4	2
MM_RS16365	MM_RS16365	6.303	28.073	10.461	12.146	10	16	0	11.084
MM_RS16370	MM_RS16370	160.001	326.048	189.075	158	10	51	20	37.022
MM_RS16375	MM_RS16375	266.933	489.987	501	219	40	88	73	47
MM_RS16380	MM_RS16380	195	403	316	103	42	87	31	38
MM_RS16385	MM_RS16385	1605	2664.263	1885.255	824	208	459	192	296
MM_RS16390	MM_RS16390	0	12	2	1	1	2	0	4
MM_RS16395	MM_RS16395	98.097	250.457	132.36	53	17	81	10	49
MM_RS16405	MM_RS16405	15	14	14	1	4	6	5	9
MM_RS16410	MM_RS16410	11	30	11	9	4	12	3	19
MM_RS16415	MM_RS16415	89	110	80	48	58	156	48	148
MM_RS16420	MM_RS16420	1184	1648	878	793	469	586	413	441
MM_RS16425	MM_RS16425	59	113.788	188.083	40	10	23	20	13
MM_RS16430	MM_RS16430	12.176	37	28	10	1	11	2	11
MM_RS16440	MM_RS16440	0	69.008	61.074	209.948	0	0	0	35.696
MM_RS16450	MM_RS16450	15	42	17	3	3	12	0	1
MM_RS16455	MM_RS16455	58.411	181.096	79	30	20	39	34	40
MM_RS16465	MM_RS16465	17	50.908	55	16	6	5	13	8
MM_RS16470	MM_RS16470	495	1117	879	763	173	474	122	326
MM_RS16475	MM_RS16475	331.236	533.776	687.428	152.536	495.483	326.102	0	1184.324
MM_RS16485	MM_RS16485	311	693.296	407	239	180.84	746	195	408
MM_RS16490	MM_RS16490	68	121	110	63	14	31	40	38
MM_RS16495	MM_RS16495	20	47.992	48	12	29	60	66	112
MM_RS16500	MM_RS16500	41	90	98	21	15	46	27	42
MM_RS16505	MM_RS16505	42	99	163	34	11	25	5	18
MM_RS16510	MM_RS16510	171.181	395	275	178	24	45	35	20
MM_RS16515	MM_RS16515	27	46.013	34	13	17	45	22	54
MM_RS16520	MM_RS16520	320.999	718	268	200	114	221	108	151
MM_RS16525	MM_RS16525	29947.999	93820.999	2959.986	1362	2852	8606	669	1173
MM_RS16530	MM_RS16530	180.696	404.96	1163	286	26	72	67	50
MM_RS16535	MM_RS16535	233	522.392	1664.841	991	71	159	155	169
MM_RS16540	MM_RS16540	54	66	337	104	9	21	58	46
MM_RS16545	MM_RS16545	221.071	368.232	1448.976	680	42	85	132	187
MM_RS16550	MM_RS16550	207.892	385.981	2211.865	1554	29	72	107	214
MM_RS16560	MM_RS16560	418.138	1417.731	802.104	475.047	57	181.975	72	140
MM_RS16565	MM_RS16565	17	36	32	22	13	31	23	14
MM_RS16570	MM_RS16570	720.617	1321.998	497	681	160	381.006	101	148
MM_RS16575	MM_RS16575	7677	7776.336	20050	10287	440	1653	678	387
MM_RS16580	MM_RS16580	191	214	347	101	23	52	70	67
MM_RS16585	MM_RS16585	171	643.027	891	378	30	103	106	100
MM_RS16590	MM_RS16590	23	51	116	54	6	24	21	37
MM_RS16595	MM_RS16595	4.012	10	7	4	1	3	6	3
MM_RS16600	MM_RS16600	27.942	123.082	162.247	39	9	20	24	23.001
MM_RS16605	MM_RS16605	335	723.973	3090	1315	155	263	601	774
MM_RS16610	MM_RS16610	184.163	708.897	1958.904	475	44	193	327	532
MM_RS16615	MM_RS16615	0	0	3	0	0	1	1	0
MM_RS16620	MM_RS16620	0	0	0	0	0	0	1	1
MM_RS16625	MM_RS16625	21.999	23.024	7.085	1	0	2	3	0
MM_RS16630	MM_RS16630	789	2268.305	1385	1335	274	722	243	647
MM_RS16635	MM_RS16635	49.908	152.93	146.083	58	9	13	16	17
MM_RS16640	MM_RS16640	1	4	3	2	0	1	0	0
MM_RS16645	MM_RS16645	76	89	67	42	5	19	10	8
MM_RS16650	MM_RS16650	128.967	207.254	458	203	37	102	103	216
MM_RS16655	MM_RS16655	22.811	64.58	26	31	3	10	6	3
MM_RS16660	MM_RS16660	19.971	23.757	45	25	1	7	2	9
MM_RS16665	MM_RS16665	114	152.151	322	276	27	25	25	75.05
MM_RS16670	MM_RS16670	10	46	41	17	0	5	9	12
MM_RS16675	MM_RS16675	251.169	540.968	1131.927	581	44	100	148	164
MM_RS16680	MM_RS16680	25.887	93.661	71	25	2	16	12	20
MM_RS16685	MM_RS16685	6	17.647	127	42	19	17	25	30
MM_RS16695	MM_RS16695	1286.226	3994.006	367	168	228	535	9.274	37
MM_RS16700	MM_RS16700	224	638	765	1217	27	127	55	123
MM_RS16705	MM_RS16705	51.401	104.803	48	16	5	18.155	10	4
MM_RS16715	MM_RS16715	17.071	44.973	15.003	4	2	1	2	1
MM_RS16720	MM_RS16720	35	143.125	172	57	15	45	83	69
MM_RS16725	MM_RS16725	28.982	57	40	8	16	22	16	22
MM_RS16730	MM_RS16730	16	28	29	9	7	7	9	7
MM_RS16735	MM_RS16735	124.003	242.008	115	43	39	96	47	86
MM_RS16740	MM_RS16740	37	85	89	76	29	66	54	132
MM_RS16745	MM_RS16745	74.963	115.252	270	137	5	12	10	26
MM_RS16750	MM_RS16750	49	112.395	41	12	6	5	18	4
MM_RS16760	MM_RS16760	50	157.191	101	24	26	50	13	29
MM_RS16765	MM_RS16765	14	23	20	11	24	46	11	18
MM_RS16770	MM_RS16770	47.673	100.854	31	11	6	19	19	20
MM_RS16775	MM_RS16775	11	17	21	5	3	4	0	1
MM_RS16790	MM_RS16790	419.637	1069	2501	498	155	438	281	294
MM_RS16795	MM_RS16795	269	568.281	1439	532	107	249	301	247
MM_RS16800	MM_RS16800	149	449	342	91	26	72	36	46
MM_RS16805	MM_RS16805	0	3	2	0	0	1	0	4
MM_RS16810	MM_RS16810	118.307	289.782	662	401	14	59	119	329
MM_RS16815	MM_RS16815	116	164.997	538	190	9	18	8	32
MM_RS16830	MM_RS16830	25.723	42.09	77.679	20	10.543	10.861	5	17.218
MM_RS16835	MM_RS16835	39.299	95.002	40	23	9	6	3	7
MM_RS16840	MM_RS16840	35.997	87.999	72.682	38	7	24	5	30
MM_RS16845	MM_RS16845	10.28	16.874	7.326	0	3.457	2.139	0	5.782
MM_RS16850	MM_RS16850	11	25.008	3.146	5	1	5	0	2
MM_RS16855	MM_RS16855	262	835	799.753	287	270	836	263	856
MM_RS16860	MM_RS16860	330.669	1246.505	684.172	343.011	122.005	179.119	181.996	347
MM_RS16865	MM_RS16865	0	52.649	61.304	210.601	0	18.507	0	35.682
MM_RS16875	MM_RS16875	54	98	236	49	20	41	58	83
MM_RS16880	MM_RS16880	84	106	165	44	21	29	14	42
MM_RS16885	MM_RS16885	27	23.024	92.139	24.872	4	5	5	14.993
MM_RS16890	MM_RS16890	59.994	124.136	45	38	5	10	0	12
MM_RS16895	MM_RS16895	7	18.367	5	0	0	0	0	2
MM_RS16900	MM_RS16900	5	27.246	7.521	3	0	0	1	1
MM_RS16905	MM_RS16905	76.201	121.929	76	31	13	38	23	64
MM_RS16910	MM_RS16910	40	73.991	52	30	11	31	13	34
MM_RS16915	MM_RS16915	316.004	1188.51	477	643	47	110	41	101
MM_RS16920	MM_RS16920	91	166	75	42	36	98	14	42
MM_RS16925	MM_RS16925	31	67.712	117	59	15	22	31	51
MM_RS16930	MM_RS16930	42	102.822	112.454	32	21	58	29	62
MM_RS16935	MM_RS16935	79.467	115.022	158	49	35	38	50	35
MM_RS16940	MM_RS16940	32	88	19	9	125	244	44	114
MM_RS16945	MM_RS16945	39	52.425	30	17	18	22	3	13
MM_RS16950	MM_RS16950	162.412	608	498	210	30	78	34	50
MM_RS16955	MM_RS16955	47	260	152	77	16	32	15	34
MM_RS16960	MM_RS16960	288.559	451	640.911	433	33	50	29	55
MM_RS16970	MM_RS16970	0	2	1	0	0	1	0	3
MM_RS16975	MM_RS16975	331.862	689.002	308	245	81	192	85.87	114
MM_RS16980	MM_RS16980	42	133	55	8	32	49	3	31
MM_RS16990	MM_RS16990	305.86	693.052	975	382	46	77.898	242	136
MM_RS16995	MM_RS16995	157.043	293.118	328	125	24	61	112	129
MM_RS17000	MM_RS17000	64	143.039	261	118	29	52	116	133
MM_RS17010	MM_RS17010	259	801.009	655.996	223	70	178	117	182
MM_RS17015	MM_RS17015	284	472.837	344	225	62	152	115	109
MM_RS17020	MM_RS17020	110	166	152	74	68	135	102	165
MM_RS17025	MM_RS17025	50	200	151	124	5	11	13	14
MM_RS17030	MM_RS17030	265	472.134	867	251	69	166	155	190
MM_RS17035	MM_RS17035	254.151	575.789	256.779	143	54	119	53	62.998
MM_RS17045	MM_RS17045	36.001	80	122	38	11	36	33	40
MM_RS17050	MM_RS17050	187.079	370.785	210.218	66	47	58	50	58
MM_RS17055	MM_RS17055	36	106	73	34	8	24	16	16
MM_RS17060	MM_RS17060	620	1140	1056	660	79	153	193	210
MM_RS17065	MM_RS17065	152.958	236.144	314	97	146	135	406	253
MM_RS17070	MM_RS17070	535	1282.941	329	277	39	136	42	64
MM_RS17075	MM_RS17075	25	67	38	15	26	21	14	29
MM_RS17085	MM_RS17085	381	765.83	1166.999	720	87	228	237	201
MM_RS17090	MM_RS17090	141.678	266.486	669	294	39	106	74	154
MM_RS17095	MM_RS17095	77.003	150.246	299.628	92.981	28	80	48	111
MM_RS17100	MM_RS17100	389.049	885.008	711.919	583	89	238	78	150
MM_RS17105	MM_RS17105	138	247	80	64	20	38	8	18
MM_RS17110	MM_RS17110	334	437.099	107	69	112	288	47	69
MM_RS17120	MM_RS17120	149.029	437.659	677.185	245	104	179.989	230	272
MM_RS17125	MM_RS17125	51	121	70	61	5	22	23	24
MM_RS17135	MM_RS17135	75	263.11	567.045	173	62	114	109	209
MM_RS17140	MM_RS17140	110.007	320.562	564	181	55.995	124	154	160
MM_RS17145	MM_RS17145	67	216.1	203	136	5	14	14	17
MM_RS17150	MM_RS17150	76	176	643	213	22	50	72	42
MM_RS17155	MM_RS17155	270.166	530.045	2883	1169	77	163	425	346
MM_RS17160	MM_RS17160	466.063	478.202	1048.002	640	81	175	106	248
MM_RS17165	MM_RS17165	64	89	79	23	55	88	25	77
MM_RS17170	MM_RS17170	133	439.003	93.029	42	23	49	3	17
MM_RS17175	MM_RS17175	38	93	91	72	8	27	32	65
MM_RS17180	MM_RS17180	246.996	472	378.997	828	53	253	122	151
MM_RS17185	MM_RS17185	98.013	293	141	83	11	43	10	9
MM_RS17190	MM_RS17190	380	679.001	569	137	109	120.994	87	60
MM_RS17195	MM_RS17195	184	302	203	66	27	67	43	62
MM_RS17200	MM_RS17200	58	127.072	64	16	5	23	7	16
MM_RS17205	MM_RS17205	138	616	503	213	32	77	52	77
MM_RS17210	MM_RS17210	48	125	64	24	13	9	14	23
MM_RS17220	MM_RS17220	518	641.344	332	167	134	397	138	172
MM_RS17225	MM_RS17225	148.006	443.248	215	185	26	63	11	46
MM_RS17230	MM_RS17230	67	148	135	80	42	55	17	72
MM_RS17235	MM_RS17235	11	24.01	37	25	3	9	15	23
MM_RS17240	MM_RS17240	17.909	49	32	44	21	39	34	104
MM_RS17245	MM_RS17245	7	24	37	62	8	22	15	40
MM_RS17250	MM_RS17250	57	102	141	329	17	34	12	81
MM_RS17255	MM_RS17255	60	123	118	147	36	83	74	178
MM_RS17260	MM_RS17260	95.982	154.879	165.121	173	34	57	41	131
MM_RS17265	MM_RS17265	192	241.01	208	93	99	166	91	98
MM_RS17270	MM_RS17270	314	680.412	434	227	69	157	40	109
MM_RS17275	MM_RS17275	121	240.987	94.001	76	62	70	20	45
MM_RS17280	MM_RS17280	11	35	12	9	32	28	4	16
MM_RS17285	MM_RS17285	63	138.809	121	52	7	24	3	15
MM_RS17290	MM_RS17290	25	34.844	47	20	3	2	2	12
MM_RS17295	MM_RS17295	67.865	152.374	167	95	15	54	21	52
MM_RS17300	MM_RS17300	532	1541.051	1722	565	124	301	234	275
MM_RS17305	MM_RS17305	222	317	89	60	40	59	17	27
MM_RS17315	MM_RS17315	2861.788	12185.559	140.381	136.84	190.09	757.777	0	5.119
MM_RS17330	MM_RS17330	91	191	32	2	16	38	21	13
MM_RS17335	MM_RS17335	165.021	413	122	96	22	117	50	96
MM_RS17340	MM_RS17340	116.999	297.096	177.38	43	26	60	40	29
MM_RS17345	MM_RS17345	457.961	932.129	546	672	84	117	93	112
MM_RS17350	MM_RS17350	1	9	4	3	0	4	2	2
MM_RS17355	MM_RS17355	332.108	901.944	1259	635	22	54.021	37	34
MM_RS17370	MM_RS17370	108	634	2298	225	19	78	67	61
MM_RS17375	MM_RS17375	527	1191	716	333	49	158	49	113
MM_RS17380	MM_RS17380	72	257.796	154	70	18	54	17	53
MM_RS17400	MM_RS17400	250	573	496	378	36	98	65	70
MM_RS17405	MM_RS17405	1362	1267.687	1165	813	105	191	85	200
MM_RS17410	MM_RS17410	58	62.568	186	91	26	44	50	90
MM_RS17415	MM_RS17415	4	19.94	38	40	19	18	17	29
MM_RS17420	MM_RS17420	68	103.046	196	127	61	73	48	197
MM_RS17425	MM_RS17425	94.142	182.542	184.12	106	15	31.64	48	93
MM_RS17430	MM_RS17430	81.038	104.014	174.006	86	5	11	6	22
MM_RS17435	MM_RS17435	42.844	103.336	78	30	5	16	17	31
MM_RS17440	MM_RS17440	32.978	29	18	8	2	15	11	12
MM_RS17445	MM_RS17445	8	15.572	10	1	0	3	3	9
MM_RS17450	MM_RS17450	82	188	182	88	22	40	57	65
MM_RS17465	MM_RS17465	32.78	48.179	131	22	5	25	25	35
MM_RS17470	MM_RS17470	114.001	276.223	287.448	57	22	39	30.977	41
MM_RS17475	MM_RS17475	137	332.287	284	67	169	244	52	338
MM_RS17505	MM_RS17505	42	75	74	42	12	24	3	17
MM_RS17510	MM_RS17510	572.47	1069.119	926	616	98	324	160	166
MM_RS17515	MM_RS17515	207	755.886	765	292	57	87	172	188
MM_RS17520	MM_RS17520	130	299.218	539	228.016	29	29	94	71
MM_RS17525	MM_RS17525	984.989	1318.995	1209	861	318.161	566	371	576
MM_RS17530	MM_RS17530	314.128	573.61	1336	500	60.98	106.985	287	236
MM_RS17535	MM_RS17535	258.204	465.059	914.75	655.66	47.458	102.448	135.78	291.078
MM_RS17540	MM_RS17540	243.154	634.907	697.872	217.013	107	215	136	257.436
MM_RS17545	MM_RS17545	183.847	353.946	423	208	30	125	51	133
MM_RS17555	MM_RS17555	62.92	121.53	124.999	53	8	11	8	18
MM_RS17560	MM_RS17560	116.39	239.254	240.005	55	37	58	31	62
MM_RS17565	MM_RS17565	10	19.62	23	5	1	1	2	10
MM_RS17570	MM_RS17570	194	332.094	146.008	55	91	167	48	82
MM_RS17575	MM_RS17575	46	94.977	424	204	20	17	76	96
MM_RS17580	MM_RS17580	10	27	39	12	14	40	5	18
MM_RS17585	MM_RS17585	4	8	6	12	0	0	1	6
MM_RS17590	MM_RS17590	24	47.121	81	23	9	24	18	29
MM_RS17595	MM_RS17595	179.845	350.382	520	182	27	78	57	78
MM_RS17625	MM_RS17625	1951	2907	3128	1658	1221	5532	1566	3432
MM_RS17630	MM_RS17630	15	37	149	101.065	0	1	8	5
MM_RS17635	MM_RS17635	1	3	7	3	0	0	0	2
MM_RS17665	MM_RS17665	155.582	196.473	217.118	65.732	41.23	89.939	74.278	79.765
MM_RS17670	MM_RS17670	14	36	41	12	1	6	3	9
MM_RS17675	MM_RS17675	43.583	99.054	36.689	0	58.941	18.198	0	16.289
MM_RS17685	MM_RS17685	634	1397	1477	674	32	112	30	65
MM_RS17695	MM_RS17695	59	66.709	96	40	6	19	31	38
MM_RS17705	MM_RS17705	854	1100	303	106	74	196	67	35
MM_RS17725	MM_RS17725	33.999	69	116	54	4	7	16	15
MM_RS17730	MM_RS17730	30.99	39.979	21.978	11.983	16.999	36.999	19.995	18.992
MM_RS17740	MM_RS17740	69	89.001	77	45	20	46	21	21
MM_RS17755	MM_RS17755	127.203	245.133	166.159	128.474	16.704	66.203	0	20.036
MM_RS17760	MM_RS17760	308	512	871	155	89	201	98	229
MM_RS17770	MM_RS17770	1645	2551	992	478	105	270	166	149
MM_RS17790	MM_RS17790	9351.825	21143.348	2028.943	2400.693	468.057	2057.171	122.012	290.85
MM_RS17800	MM_RS17800	176	93	33	20	1	4	5	6
MM_RS17805	MM_RS17805	39.002	73.247	23	8.185	7	11	14	13
MM_RS17810	MM_RS17810	27	69.654	50.009	12	10	15	17	26
MM_RS17815	MM_RS17815	3	3	7	2	5	28	2	17
MM_RS17840	MM_RS17840	247	743	1160	634	495	696	1243	1042
MM_RS17850	MM_RS17850	470	748.717	421.995	181	94.997	240	79	137
MM_RS17855	MM_RS17855	1.01	13.25	2.151	0	0	1.048	0	1.142
MM_RS17890	MM_RS17890	5.958	10.957	7.276	0	6.345	13.031	0	23.754
MM_RS17910	MM_RS17910	29	72	25	11	57	127	23	106
MM_RS17915	MM_RS17915	151.019	225.601	2836.016	1001.397	25	23	262	95.303
MM_RS17920	MM_RS17920	10.5	7.001	9.001	2	2.004	0	4	3.002
MM_RS17925	MM_RS17925	260.632	323.071	317.195	109.332	20	28	27	42.379
MM_RS17935	MM_RS17935	0	36.63	130.936	31.474	9.059	29.862	0	51.697
MM_RS17940	MM_RS17940	0	40.546	0	32.483	0	29.941	63	54.3
MM_RS17950	MM_RS17950	0	0	0	0	10.615	0	0	0
MM_RS17955	MM_RS17955	186	292	1086	286	16	62	123	104
MM_RS17960	MM_RS17960	1.159	3.36	1.102	0	0	0	0	2.085
MM_RS17970	MM_RS17970	52.5	82.006	68.999	21	9.996	15	5	12.998
MM_RS17985	MM_RS17985	199.198	461.48	382	131	262	484	287	438
MM_RS18005	MM_RS18005	87.607	134.794	61.483	8.264	0	5.048	0	0
MM_RS18010	MM_RS18010	0	60.5	9.983	0	0	0	0	14.236
MM_RS18030	MM_RS18030	406	667.986	558	175	75	187	101	227
MM_RS18035	MM_RS18035	0	3.935	0	4.214	0	27.184	10.017	33.293
MM_RS18040	MM_RS18040	68.546	193.846	125.869	68	19	20	63	36
MM_RS18045	MM_RS18045	9	19.039	15	10.985	1	1	2	3
MM_RS18050	MM_RS18050	36.785	182.867	107.687	55.051	29.77	62.061	16.722	49.856
MM_RS18060	MM_RS18060	0	87.504	16.375	17.042	0	0	0	13.714
MM_RS18090	MM_RS18090	102.695	204.726	75.896	23.322	48.245	69.995	131.518	81.097
MM_RS18095	MM_RS18095	50.085	42.427	58.272	15.351	10.202	17.55	19	10.487
MM_RS18105	MM_RS18105	53.812	0	0	0	0	0	0	0
MM_RS18120	MM_RS18120	14	39	103	12	1	0	2	9
MM_RS18135	MM_RS18135	105.487	107.073	193.396	92.451	28.075	55.494	0	35.325
MM_RS18145	MM_RS18145	6.02	8	11	10	1	1	0	4
MM_RS18165	MM_RS18165	2	1	0	0	0	0	0	0
MM_RS18170	MM_RS18170	8	15	51	42	0	3	2	9
MM_RS18175	MM_RS18175	62	145	84	79	97	233	181	399
MM_RS18185	MM_RS18185	77	194	584	240	60	313	345	578
MM_RS18190	MM_RS18190	10	22	4	6	3	10	2	9
MM_RS18200	MM_RS18200	3560	17608.575	35	53	476	1302	3	3
MM_RS18205	MM_RS18205	4	20	34	23	1	2	0	2
MM_RS18210	MM_RS18210	0	0	0	1	0	2	7	2
MM_RS18215	MM_RS18215	8	2	4	3	0	5	9	7
MM_RS18220	MM_RS18220	230.373	627.86	355	236	10	27	16	18
MM_RS18225	MM_RS18225	13088	21107	8159	4747	750	1342	935	1009
MM_RS18230	MM_RS18230	115.223	988.407	125.489	101.047	26.982	31.79	32.726	5.999
MM_RS18245	MM_RS18245	73	129	18	29	161	205	57	47
MM_RS18255	MM_RS18255	22	148.01	158	98	4	16	33	20
MM_RS18260	MM_RS18260	104	592	952	543	20	43	121	42
MM_RS18265	MM_RS18265	4	2.019	0	0	0	0	0	0
MM_RS18270	MM_RS18270	62	104.984	72	41	168	151	43	277
MM_RS18275	MM_RS18275	423	1380	131	145	40	253	2	48
MM_RS18280	MM_RS18280	23	145.127	29.194	4	3	6	2	2
MM_RS18285	MM_RS18285	191	551.556	88	105	63	151	51	59
MM_RS18290	MM_RS18290	8	9	41	3	0	1	7	2
MM_RS18295	MM_RS18295	259	422	915	1905	814	2291	2364	6981
MM_RS18300	MM_RS18300	384	851	6073	5465	12	39	125	191
MM_RS18305	MM_RS18305	13	27.001	25	8	10	5	5	5
MM_RS18310	MM_RS18310	23	113.001	30	8	5	15	2	18
MM_RS18320	MM_RS18320	43.071	60.979	36	15	403	263	62	214
MM_RS18330	MM_RS18330	4	18	6	1	0	0	0	4
MM_RS18335	MM_RS18335	2	5	3	0	2	2	1	5
MM_RS18340	MM_RS18340	81.038	81.384	721	296	19	38	179	201
MM_RS18350	MM_RS18350	3	17	6	0	1	0	1	0
MM_RS18365	MM_RS18365	749	2047.002	746	581	87	153	116	176
MM_RS18370	MM_RS18370	0	2	0	0	0	0	0	1
MM_RS18375	MM_RS18375	39	182.977	37	23	6	18	19	22
MM_RS18385	MM_RS18385	161.771	446.145	100.24	30	27	21.086	13	5
MM_RS18395	MM_RS18395	21	51	28	12	3	14	7	11
MM_RS18400	MM_RS18400	2	4	1	0	1	1	0	1
MM_RS18410	MM_RS18410	254.005	400	1352	392	665.452	2478.87	927.803	964.718
