gene_id	log2FC_RNA	lfcSE_RNA	pvalue_RNA	padj_RNA	baseMean_counts_RNA	log2FC_basis_RNA	TPM_RNA_NitrogenPlus	TPM_RNA_NitrogenMinus	RPKM_RNA_NitrogenPlus	RPKM_RNA_NitrogenMinus	FPKM_RNA_NitrogenPlus	FPKM_RNA_NitrogenMinus	log2FC_Ribo	lfcSE_Ribo	pvalue_Ribo	padj_Ribo	baseMean_counts_Ribo	log2FC_basis_Ribo	TPM_Ribo_NitrogenPlus	TPM_Ribo_NitrogenMinus	RPKM_Ribo_NitrogenPlus	RPKM_Ribo_NitrogenMinus	FPKM_Ribo_NitrogenPlus	FPKM_Ribo_NitrogenMinus	log2FC_TE_deseq2	lfcSE_TE_deseq2	stat_TE_deseq2	pvalue_TE_deseq2	padj_TE_deseq2	log2FC_TE_xtail	pvalue_TE_xtail	padj_TE_xtail	log2FC_TE_riborex	pvalue_TE_riborex	padj_TE_riborex	mode	mode_basis	n_TE_methods_sig
MM_RS08465	0.104890127250397	0.750182711838522	0.888802652660682	NA	22.1438434305095	raw_counts / DESeq2 median-of-ratios	0.926	0.888	198.353	191.14	198.353	191.14	0.867836460085395	0.575856519854568	0.131801450365021	0.28223323593353	47.3687347416241	raw_counts / DESeq2 median-of-ratios	3.058	9.339	180.457	432.583	180.457	432.583	0.699921294924496	0.933026904777195	0.750161963541272	0.453157164108701	NA	0.76281532570678	0.247074810159468	0.672460917380225	0.900742702976008	0.296637075406285	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS09645	0.808190011281319	0.907601481887846	0.373214682056724	NA	14.0118875064963	raw_counts / DESeq2 median-of-ratios	0.017	0.026	3.714	5.697	3.714	5.697	-0.76103130462524	0.504696566772499	0.131580451528032	0.28223323593353	70.5698175837373	raw_counts / DESeq2 median-of-ratios	0.317	0.32	18.759	14.445	18.759	14.445	-1.55526947392069	0.955267648528591	-1.62809813178148	0.103504079632044	NA	-1.55841860881787	0.0233801520000231	0.246266672965157	-0.72741513563578	0.410791017062929	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS16585	-0.492298392461931	0.551087195542602	0.37168468523824	0.59286062868888	78.0525404389804	raw_counts / DESeq2 median-of-ratios	0.22	0.157	46.387	32.9	46.387	32.9	-0.753756213844265	0.500064423226677	0.131729110827316	0.28223323593353	466.307425406247	raw_counts / DESeq2 median-of-ratios	3.148	2.988	182.732	140.246	182.732	140.246	-0.288629916853681	0.583432396505426	-0.494710130226711	0.620804749725478	NA	-0.263829524368391	0.620373013113762	0.884201563555386	-0.719399887743576	0.294040564518381	0.564025217257319	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS19445	-0.171771714323301	1.09702156592564	0.875575810083006	NA	8.42361796791781	raw_counts / DESeq2 median-of-ratios	1.054	0.833	222.885	180.543	222.885	180.543	-1.22587467903912	0.813657339948705	0.131907376352672	0.282285054474677	17.364433547799	raw_counts / DESeq2 median-of-ratios	5.42	4.44	335.942	200.42	335.942	200.42	-0.963553582361825	1.38415263020171	-0.696132464973468	0.486345876862258	NA	-1.04443550160732	0.302474841125713	0.711268110367055	-1.19531979697939	0.316512312212276	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS13885	-0.32398073018991	0.638647763303506	0.611950138760125	0.780775230403126	35.65804685071	raw_counts / DESeq2 median-of-ratios	0.102	0.073	21.758	15.711	21.758	15.711	0.78405649223441	0.521532194161808	0.132743343219239	0.283722467499537	134.014049796047	raw_counts / DESeq2 median-of-ratios	0.586	1.552	33.264	68.961	33.264	68.961	1.12757558298111	0.802906944546894	1.40436645944997	0.160209753236414	NA	1.10774181202311	0.0522123103708696	0.342070346380144	0.822662664236382	0.280647233737341	0.547940249661158	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS14925	-0.594384136880378	1.50761546827936	0.693393174524959	NA	3.98941711052011	raw_counts / DESeq2 median-of-ratios	0.017	0.01	3.609	2.238	3.609	2.238	-1.26466142911767	0.841994708685425	0.133101594191084	0.284312248816329	138.345158633444	raw_counts / DESeq2 median-of-ratios	1.141	1.008	74.06	49.14	74.06	49.14	-0.44002426451361	1.31486158570341	-0.33465443762144	0.737885774971591	NA	-0.613024787797279	0.587919617090928	0.869958896948084	-1.23877886247175	0.345847361510002	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS08040	0.0886229231484366	0.626405039163909	0.887491845577193	0.947318304810298	33.4776942643045	raw_counts / DESeq2 median-of-ratios	0.377	0.364	80.315	78.07	80.315	78.07	-0.700054855887267	0.466393928503301	0.133356909614041	0.284681561067304	366.077481241374	raw_counts / DESeq2 median-of-ratios	10.363	11.578	625.928	524.175	625.928	524.175	-0.770483115924199	0.653465095909156	-1.17907309930952	0.23836906926207	NA	-0.782665945346396	0.143963688050816	0.541322388913967	-0.666753926366967	0.310669445902596	0.584815745476858	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS00315	0.388281051021146	0.705462734102623	0.582050528874385	0.762891550563374	44.9427225436953	raw_counts / DESeq2 median-of-ratios	0.291	0.385	62.618	80.211	62.618	80.211	-0.823655497988126	0.549601752064377	0.133966894831093	0.285391966593185	348.732530518767	raw_counts / DESeq2 median-of-ratios	5.952	6.544	368.916	296.475	368.916	296.475	-1.11613725415524	0.683633186851331	-1.63265516599031	0.102541541799835	NA	-1.21711014329163	0.0478198879610894	0.323798176273018	-0.792969421466694	0.355082242687244	0.629180815989678	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS05820	-0.268543154429282	0.509532261460271	0.598166804393756	0.772646128538326	68.3051250594537	raw_counts / DESeq2 median-of-ratios	0.077	0.059	16.425	12.614	16.425	12.614	-0.812360688724761	0.541947783693439	0.133882746055562	0.285391966593185	169.524682381079	raw_counts / DESeq2 median-of-ratios	0.532	0.467	30.206	20.377	30.206	20.377	-0.525089911460405	0.6580314065778	-0.797970896543101	0.424887379326433	NA	-0.54931099781974	0.341252947234016	0.738665273353123	-0.775937973577148	0.263391332403999	0.530011983825978	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS08390	1.00135943675083	0.797934804658301	0.209500936316058	NA	28.1988104018393	raw_counts / DESeq2 median-of-ratios	0.211	0.353	44.407	77.73	44.407	77.73	0.651254985359311	0.434433961019268	0.133850656423933	0.285391966593185	287.094974482302	raw_counts / DESeq2 median-of-ratios	5.343	14.622	317.603	653.435	317.603	653.435	-0.289329035495675	0.800600187497999	-0.361390167044393	0.717807797591349	NA	-0.346262851197409	0.547365877736111	0.85097468937724	0.685477780572877	0.375183722603079	0.645207894928413	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS10605	0.153920914165848	1.78940833892033	0.931452291505298	NA	3.011983639532	raw_counts / DESeq2 median-of-ratios	0.033	0.031	6.969	6.855	6.969	6.855	1.57499147127618	1.0513139860183	0.134102826224881	0.285391966593185	7.80009827488303	raw_counts / DESeq2 median-of-ratios	0.1	0.522	5.924	22.715	5.924	22.715	1.44871939386764	2.02857809151929	0.714155102001832	0.475131276360118	NA	1.49554319915124	0.333193020959213	0.729478048069776	1.61455029335593	0.372391089441345	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS07810	0.0646081163768208	0.849101979237336	0.93934754578934	NA	17.1827101479078	raw_counts / DESeq2 median-of-ratios	0.038	0.038	7.932	8.069	7.932	8.069	0.84389756842336	0.563694971017459	0.134371934857876	0.285692489228292	72.2734336818336	raw_counts / DESeq2 median-of-ratios	0.281	0.768	15.883	34.569	15.883	34.569	0.792838211760814	0.887218797837543	0.893621972047068	0.371524186303553	NA	0.786407080672719	0.268265890217064	0.683709577665316	0.885892577182169	0.347121826225808	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS15100	0.503390183238185	0.500064648529008	0.314102896955252	0.534533826775806	76.28613943156	raw_counts / DESeq2 median-of-ratios	0.075	0.095	15.926	20.455	15.926	20.455	0.660760490101123	0.441408138782026	0.134409465835546	0.285692489228292	312.260182608275	raw_counts / DESeq2 median-of-ratios	0.585	1.635	35.002	73.658	35.002	73.658	0.173269814852907	0.617702390633365	0.280506952021415	0.779088592537634	NA	0.153161944606963	0.750687718688825	0.940601560433243	0.695473559170822	0.231406347228501	0.49850128615426	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS05535	-0.0537809174402067	0.81692877605742	0.947510738840817	NA	24.9807916811948	raw_counts / DESeq2 median-of-ratios	0.089	0.079	19.182	16.728	19.182	16.728	-0.99448816405833	0.665394467223297	0.1350229503598	0.286364253830258	182.390016404412	raw_counts / DESeq2 median-of-ratios	1.412	1.487	89.599	64.72	89.599	64.72	-1.0065491493611	0.763987002457515	-1.31749512246064	0.187672714937836	NA	-0.937473874675915	0.196645317070332	0.616636961076573	-0.963001065807589	0.384995096772651	0.654367070631057	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS10980	1.70235380670092	1.36422945268235	0.212085971510862	NA	8.18353792272593	raw_counts / DESeq2 median-of-ratios	0.016	0.053	3.38	10.98	3.38	10.98	1.25554069420792	0.841273141615867	0.135586636082972	0.287310577319377	37.2927985422334	raw_counts / DESeq2 median-of-ratios	0.17	0.699	10.269	34.629	10.269	34.629	-0.761293101512406	1.31844549869436	-0.57741719492107	0.563657661239811	NA	-0.443314316102478	0.630561871890261	0.885003641128072	1.27232313694333	0.433149207184959	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS11655	-1.48966838224717	1.47657099849881	0.313036919826839	NA	4.6532044404838	raw_counts / DESeq2 median-of-ratios	0.154	0.054	32.767	11.28	32.767	11.28	-1.08651741973578	0.728481944572367	0.135835097258227	0.287484329613919	54.6641915113428	raw_counts / DESeq2 median-of-ratios	3.332	2.694	200.488	131.813	200.488	131.813	0.408093896715412	1.36083758424326	0.299884351696787	0.764265370859629	NA	0.432983289312631	0.708646415990039	0.92099538306057	-1.05931076366642	0.364281685318753	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS11355	-0.808333848477055	1.91917633570465	0.673617880079611	NA	2.72201574080366	raw_counts / DESeq2 median-of-ratios	0.02	0.011	4.308	2.224	4.308	2.224	1.06464349390321	0.713991489809867	0.135931277743398	0.287511716672196	21.5710002048552	raw_counts / DESeq2 median-of-ratios	0.172	0.568	9.896	26.188	9.896	26.188	1.66967434243779	1.8413572354523	0.906762854209366	0.364532217064665	NA	1.90840522312624	0.231461427061315	0.656157786210977	1.10533645725341	0.476757107553391	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS05625	-1.30784917353711	0.45282266541562	0.00387435062428238	0.0269785646981231	114.568304269455	raw_counts / DESeq2 median-of-ratios	0.466	0.175	99.335	37.312	99.335	37.312	-0.639771710357355	0.431677965677207	0.138324907348266	0.29205558961455	334.575657785455	raw_counts / DESeq2 median-of-ratios	2.436	2.686	143.826	119.007	143.826	119.007	0.648003005241353	0.572663040970661	1.13156072398699	0.257819160333713	NA	0.662302223099902	0.166847084435476	0.573886436094756	-0.604791176109627	0.262938508817548	0.529912911860998	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS10410	0.991285006015363	0.755436986145521	0.189452397174264	NA	22.0399921357041	raw_counts / DESeq2 median-of-ratios	0.043	0.084	9.191	17.646	9.191	17.646	-1.09560064810156	0.739416947559563	0.138417776548645	0.29205558961455	102.767209518921	raw_counts / DESeq2 median-of-ratios	1.043	0.666	57.642	31.674	57.642	31.674	-1.87430987010234	0.962857723950603	-1.94661144993681	0.0515813348514704	NA	-2.09872403246192	0.00746486788996994	0.15254102063254	-1.05746481477367	0.31574424694655	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS12835	2.65793581437536	1.47392084110101	0.0713395832255114	NA	7.04905175400641	raw_counts / DESeq2 median-of-ratios	0.04	0.244	8.73	51.302	8.73	51.302	0.749804957712306	0.506000002669668	0.138386074274041	0.29205558961455	71.0398600670837	raw_counts / DESeq2 median-of-ratios	2.244	6.462	132.362	287.522	132.362	287.522	-2.11043738955122	1.3045916088219	-1.61769965043469	0.105727341381058	NA	-1.89875829517153	0.0209000258703456	0.237765375149978	0.785717640290928	0.58132161484633	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS03660	0.306663368826249	0.51916763060131	0.554733001552234	0.7381005045695	64.2139904708758	raw_counts / DESeq2 median-of-ratios	0.056	0.065	11.984	13.858	11.984	13.858	0.710550449859424	0.479673093479995	0.138520708959641	0.292094339894139	159.584361858267	raw_counts / DESeq2 median-of-ratios	0.263	0.696	15.162	30.635	15.162	30.635	0.38699854178587	0.682958038647253	0.566650540569674	0.570951630096223	NA	0.400324058118013	0.448747287690094	0.808924949429474	0.74702799072769	0.252587434881256	0.518946653496085	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS08470	1.11160613825277	0.451678119388096	0.0138527893398158	0.0677341908210624	139.888702931578	raw_counts / DESeq2 median-of-ratios	0.319	0.636	68.231	135.653	68.231	135.653	0.88389526241016	0.599299226321913	0.140244440513278	0.295188481129106	140.988147238407	raw_counts / DESeq2 median-of-ratios	0.636	2.335	39.822	105.084	39.822	105.084	-0.121307826173549	0.631561617724722	-0.19207599507167	0.847682677957646	NA	-0.232667444127468	0.711227801083186	0.921548941307379	0.917263057094296	0.244808121314241	0.509309453345882	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS08745	0.240702578424341	0.70589977238516	0.733113440125763	NA	23.4781199301791	raw_counts / DESeq2 median-of-ratios	0.039	0.043	8.29	9.212	8.29	9.212	-0.836063084210366	0.567180087731833	0.140462777050302	0.29546798534211	267.11599483864	raw_counts / DESeq2 median-of-ratios	1.127	1.245	70.17	56.035	70.17	56.035	-0.969277216428387	0.77042551648279	-1.25810632655758	0.208353305626974	NA	-1.07176292239919	0.0828321544209797	0.425056481505566	-0.804260892000672	0.316065614574686	0.591747129456905	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS14545	0.434000649272931	0.634730736669651	0.4941295539089	NA	31.4504633808718	raw_counts / DESeq2 median-of-ratios	0.025	0.031	5.274	6.649	5.274	6.649	-0.891794969226981	0.605164320511345	0.140578269521004	0.295530945176841	51.2206466682891	raw_counts / DESeq2 median-of-ratios	0.117	0.119	7.197	5.309	7.197	5.309	-1.27858222175933	0.853232834867975	-1.49851502369476	0.133999492245212	NA	-1.33584329094704	0.0514314872752982	0.338895001566408	-0.857691583645096	0.295389893418013	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS01505	-1.59514378858102	0.527065019637008	0.002474315361219	0.0190255330311869	76.8739231109119	raw_counts / DESeq2 median-of-ratios	0.072	0.021	15.388	4.567	15.388	4.567	-0.652409388215267	0.442991869372759	0.140822652840973	0.295736707851696	229.198369237167	raw_counts / DESeq2 median-of-ratios	0.392	0.403	22.7	18.136	22.7	18.136	0.969571795087031	0.649235315359395	1.49340581473192	0.135330991805838	NA	0.941419366589872	0.057469296382983	0.354841896551763	-0.616855416081954	0.261045090511596	0.528938586175503	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS06505	0.0815657825423462	1.14946450699021	0.943429742124509	NA	7.34157942832375	raw_counts / DESeq2 median-of-ratios	0.023	0.024	5.005	4.999	5.005	4.999	1.06273008791407	0.721648264222453	0.140847389813561	0.295736707851696	19.0989901702583	raw_counts / DESeq2 median-of-ratios	0.086	0.298	5.039	13.638	5.039	13.638	0.962487246159097	1.33545932904022	0.720716254871518	0.471084109359227	NA	0.994304103352571	0.291308632919547	0.705006999770102	1.09579819441568	0.342288640283808	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS12815	0.504405494302101	0.72587526538528	0.487122486324672	NA	22.0113896488095	raw_counts / DESeq2 median-of-ratios	0.027	0.035	5.717	7.49	5.717	7.49	0.932512868204049	0.633461691930017	0.140996470631207	0.295869872150783	106.296088245086	raw_counts / DESeq2 median-of-ratios	0.27	0.739	15.063	34.283	15.063	34.283	0.57173545013839	0.885938352975944	0.645344507569721	0.518703956053525	NA	0.426930055217215	0.519587080577651	0.840594932904371	0.969460969927918	0.282442218778334	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS14260	0.0250417679193268	1.25582162056038	0.984090801091216	NA	7.84645301544485	raw_counts / DESeq2 median-of-ratios	0.189	0.19	41.037	39.574	41.037	39.574	1.38710746359022	0.942506654642393	0.141096054538553	0.295899072480972	9.54950148395354	raw_counts / DESeq2 median-of-ratios	0.259	1.142	15.287	51.863	15.287	51.863	1.13226397561937	1.55009247514625	0.730449307879224	0.465115588039746	NA	1.38115022349228	0.230724806036032	0.655354460769624	1.41826215066777	0.342299181728999	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS01085	-0.507192705415623	0.789545801018127	0.520622968583079	NA	19.166660693716	raw_counts / DESeq2 median-of-ratios	0.057	0.037	12.212	7.846	12.212	7.846	0.951986614952613	0.647839378867467	0.141702808073611	0.296985134746222	53.479604001193	raw_counts / DESeq2 median-of-ratios	0.225	0.635	12.549	28.772	12.549	28.772	1.58035870019456	1.03765748513151	1.52300611987999	0.127757174333269	NA	1.46230042484472	0.0414481789409214	0.299003846100449	0.990527203932415	0.287539838794469	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS05055	0.21632860149931	0.525391140396029	0.680524347855092	0.824946235802125	107.197679372279	raw_counts / DESeq2 median-of-ratios	0.238	0.24	50.344	52.271	50.344	52.271	0.741642549102162	0.50569502636151	0.14249016237762	0.298098740673712	198.148812667894	raw_counts / DESeq2 median-of-ratios	0.833	2.199	47.662	96.25	47.662	96.25	0.561131774569886	0.585943968588974	0.957654323025394	0.338237096734647	NA	0.522687584104567	0.335621998704365	0.731686727860865	0.778998302827241	0.249982120982742	0.514850908197117	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS16250	1.34910454532937	0.802911944018506	0.0929058383972742	NA	24.5103654993021	raw_counts / DESeq2 median-of-ratios	0.052	0.138	10.97	28.642	10.97	28.642	0.688655898839823	0.469528842057363	0.142458873329586	0.298098740673712	215.133172897676	raw_counts / DESeq2 median-of-ratios	1.403	3.544	80.453	160.786	80.453	160.786	-0.525979362884615	0.784848178181917	-0.670167017655611	0.502751326688708	NA	-0.66661390730604	0.261061698798641	0.680407877484068	0.725304107040351	0.331219576754752	0.607814541270426	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS13395	5.97869597403073	4.79759286366002	0.212695894695757	NA	5.04612526724304	raw_counts / DESeq2 median-of-ratios	0	0.017	0	3.466	0	3.466	7.00516473065522	4.78960091399264	0.143582897901312	0.299974240884096	11.8653912681072	raw_counts / DESeq2 median-of-ratios	0	0.115	0	5.939	0	5.939	0.373063863873005	6.90685413382083	0.0540135721190667	0.956924351040077	NA	NA	NA	NA	NA	NA	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS19425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.95362440254382	1.33807497865712	0.144282898882027	0.30111971766678	5.79782268121918	raw_counts / DESeq2 median-of-ratios	0.707	4.433	42.227	220.05	42.227	220.05	1.1721091068587	3.43764088879338	0.340963220061684	0.733131270509113	NA	NA	NA	NA	NA	NA	NA	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS11475	-0.741613604897987	0.615779075070512	0.228454281211829	0.44920574537622	44.8583981587933	raw_counts / DESeq2 median-of-ratios	0.167	0.087	35.828	18.919	35.828	18.919	-0.873247657107228	0.598529639091055	0.144568366373287	0.301533295563607	151.636198153562	raw_counts / DESeq2 median-of-ratios	1.424	1.152	79.809	50.352	79.809	50.352	-0.0448245158280371	0.831402571263357	-0.053914333894739	0.957003416479665	NA	-0.12232860167506	0.854845631819852	0.974539325016185	-0.834023069024071	0.309355252102201	0.583596905187055	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS00675	-0.00102858821968337	0.622469762333036	0.998681551561083	0.998681551561083	33.7918831097347	raw_counts / DESeq2 median-of-ratios	0.199	0.188	42.269	39.932	42.269	39.932	0.77887828789513	0.533999668335281	0.144682262174041	0.30156646059734	130.888697403326	raw_counts / DESeq2 median-of-ratios	1.208	3.426	70.957	161.085	70.957	161.085	0.733583359596494	0.743008258171212	0.987315216929196	0.323488133106282	NA	0.773240698808114	0.181028634023076	0.590787666292143	0.813313785375289	0.265134254230848	0.531077461182461	Unchanged	TE from deseq2, alpha = 0.05	0
MM_RS01755	-0.253556618741629	1.0418411469085	0.807716001999401	NA	9.66093161009951	raw_counts / DESeq2 median-of-ratios	0.059	0.049	12.388	10.216	12.388	10.216	2.36248339212038	1.62255715433135	0.145385774911312	0.302325386239417	3.70304965527776	raw_counts / DESeq2 median-of-ratios	0.018	0.125	0.935	5.899	0.935	5.899	2.85876336384393	1.80042053080203	1.58783090668848	0.11232458063439	NA	2.15794914471831	0.273025164585065	0.689694915394059	2.34670831705167	0.129644968786988	NA	Unchanged	TE from deseq2, alpha = 0.05	0
