gene_id	log2FC_TE_riborex	pvalue_TE_riborex	padj_TE_riborex	baseMean_counts	log2FC_basis	TPM_RNA_NitrogenPlus	TPM_RNA_NitrogenMinus	TPM_Ribo_NitrogenPlus	TPM_Ribo_NitrogenMinus	RPKM_RNA_NitrogenPlus	RPKM_RNA_NitrogenMinus	RPKM_Ribo_NitrogenPlus	RPKM_Ribo_NitrogenMinus	FPKM_RNA_NitrogenPlus	FPKM_RNA_NitrogenMinus	FPKM_Ribo_NitrogenPlus	FPKM_Ribo_NitrogenMinus
MM_RS07130	0.0346903656461306	0.958418348613713	0.986209476277277	836.715775143243	raw_counts / DESeq2 median-of-ratios (via riborex)	0.301	0.423	3.651	5.594	63.773	89.633	207.26	241.752	63.773	89.633	207.26	241.752
MM_RS03710	-0.0591729233859568	0.963231755305554	0.987447850915126	4035.53994253486	raw_counts / DESeq2 median-of-ratios (via riborex)	1098.653	1399.639	8193.689	17202.613	238504.92	297101.456	538132.261	817298.959	238504.92	297101.456	538132.261	817298.959
MM_RS14990	-0.0554620209341322	0.966983379367534	0.987447850915126	768.02771502258	raw_counts / DESeq2 median-of-ratios (via riborex)	4.299	7.156	171.882	209.682	891.438	1527.015	9339.837	9663.775	891.438	1527.015	9339.837	9663.775
MM_RS14630	0.0535164282614055	0.962575806052083	0.987447850915126	687.142468102947	raw_counts / DESeq2 median-of-ratios (via riborex)	0.508	0.135	4.893	9.493	105.527	28.717	301.885	442.848	105.527	28.717	301.885	442.848
MM_RS07060	0.0434707836951119	0.961010218731222	0.987447850915126	503.041566511752	raw_counts / DESeq2 median-of-ratios (via riborex)	0.98	0.823	3.262	5.324	204.977	179.443	188.597	230.581	204.977	179.443	188.597	230.581
MM_RS10645	0.0411217476149387	0.965004085858365	0.987447850915126	142.727935756048	raw_counts / DESeq2 median-of-ratios (via riborex)	0.827	0.254	3.021	4.545	173.003	54.295	171.092	208.382	173.003	54.295	171.092	208.382
MM_RS17760	-0.0410921342834337	0.960208211522094	0.987447850915126	251.699912710548	raw_counts / DESeq2 median-of-ratios (via riborex)	5.022	5.165	38.707	52.546	1076.847	1099.153	2154.659	2327.563	1076.847	1099.153	2154.659	2327.563
MM_RS08565	0.0405295098660135	0.963728873429364	0.987447850915126	64.5800506481913	raw_counts / DESeq2 median-of-ratios (via riborex)	0.046	0.047	1.046	1.715	9.58	10.423	60.665	75.653	9.58	10.423	60.665	75.653
MM_RS07440	0.0394236592007133	0.966410942917338	0.987447850915126	494.152771732083	raw_counts / DESeq2 median-of-ratios (via riborex)	0.409	0.241	1.264	2.362	85.411	51.556	76.656	102.968	85.411	51.556	76.656	102.968
MM_RS10295	0.0393550361205956	0.962325414922984	0.987447850915126	113.237729054933	raw_counts / DESeq2 median-of-ratios (via riborex)	0.182	0.222	18.795	32.159	39.01	46.862	1105.901	1409.732	39.01	46.862	1105.901	1409.732
MM_RS12000	-0.0345254234966186	0.962599202954263	0.987447850915126	222.546784451981	raw_counts / DESeq2 median-of-ratios (via riborex)	0.633	0.494	20.066	36.326	133.644	106.844	1231.959	1659.12	133.644	106.844	1231.959	1659.12
MM_RS03230	0.033665278635629	0.962422405977221	0.987447850915126	560.161568489852	raw_counts / DESeq2 median-of-ratios (via riborex)	0.595	0.46	5.874	9.426	125.116	98.707	339.412	420.063	125.116	98.707	339.412	420.063
MM_RS08855	0.0325306113914516	0.966616006093284	0.987447850915126	332.119170599726	raw_counts / DESeq2 median-of-ratios (via riborex)	0.215	0.464	6.322	12.741	45.46	99.111	396.187	570.862	45.46	99.111	396.187	570.862
MM_RS09840	0.0320063637201924	0.964730337710906	0.987447850915126	94.8327615657981	raw_counts / DESeq2 median-of-ratios (via riborex)	0.193	0.161	2.353	4.47	40.919	35.186	144.494	200.838	40.919	35.186	144.494	200.838
MM_RS09025	-0.0309935452366411	0.96425373151359	0.987447850915126	106.721183571771	raw_counts / DESeq2 median-of-ratios (via riborex)	0.251	0.24	0.991	1.525	53.833	51.7	57.331	68.56	53.833	51.7	57.331	68.56
MM_RS07740	-0.0309107454297847	0.966376844629575	0.987447850915126	261.538610625944	raw_counts / DESeq2 median-of-ratios (via riborex)	0.11	0.146	2.378	4.202	23.281	31.809	144.821	194.648	23.281	31.809	144.821	194.648
MM_RS04590	-0.0305485654252771	0.96714237340202	0.987447850915126	54.9694591053416	raw_counts / DESeq2 median-of-ratios (via riborex)	0.064	0.075	0.679	1.145	13.587	16.082	40.661	51.946	13.587	16.082	40.661	51.946
MM_RS02560	0.0260096624859306	0.965244946316926	0.987447850915126	292.67550527653	raw_counts / DESeq2 median-of-ratios (via riborex)	0.537	0.727	9.591	17.514	114.418	155.369	581.057	787.875	114.418	155.369	581.057	787.875
MM_RS01840	-0.0252951590712573	0.964825168345748	0.987447850915126	286.331223445048	raw_counts / DESeq2 median-of-ratios (via riborex)	0.144	0.186	2.098	3.54	30.522	39.867	125.009	157.571	30.522	39.867	125.009	157.571
MM_RS14450	-0.0251805558541372	0.963429068073274	0.987447850915126	526.935639345888	raw_counts / DESeq2 median-of-ratios (via riborex)	2.391	1.873	3.613	5.729	508.179	398.212	210.051	250.079	508.179	398.212	210.051	250.079
MM_RS09480	-0.0210569312882128	0.967062259691313	0.987447850915126	1090.14365036665	raw_counts / DESeq2 median-of-ratios (via riborex)	0.566	0.998	7.268	11.235	119.99	212.779	420.273	503.777	119.99	212.779	420.273	503.777
MM_RS17230	-0.0374564242757571	0.969114922773563	0.987768464500657	64.4905504260547	raw_counts / DESeq2 median-of-ratios (via riborex)	0.019	0.025	0.116	0.19	4.212	5.524	6.868	8.585	4.212	5.524	6.868	8.585
MM_RS03470	0.0371337038609137	0.969462691951231	0.987768464500657	2088.99310498527	raw_counts / DESeq2 median-of-ratios (via riborex)	571.52	763.587	4344.547	9238.854	123142.694	163725.706	278311.97	425371.765	123142.694	163725.706	278311.97	425371.765
MM_RS11875	-0.0363097435857352	0.969365960293008	0.987768464500657	127.352489966183	raw_counts / DESeq2 median-of-ratios (via riborex)	0.346	0.097	0.41	0.644	72.247	20.785	23.786	27.98	72.247	20.785	23.786	27.98
MM_RS14030	0.0310427397919955	0.96849021122942	0.987768464500657	79.1663833742007	raw_counts / DESeq2 median-of-ratios (via riborex)	0.073	0.081	0.94	1.748	15.509	17.014	57.566	81.323	15.509	17.014	57.566	81.323
MM_RS14085	-0.0297026211239651	0.972271407922755	0.987768464500657	54.6574098686667	raw_counts / DESeq2 median-of-ratios (via riborex)	0.094	0.067	0.555	0.779	20.005	14.349	31.054	34.807	20.005	14.349	31.054	34.807
MM_RS16145	0.0287030650920598	0.970953068256686	0.987768464500657	58.8605282868975	raw_counts / DESeq2 median-of-ratios (via riborex)	0.096	0.07	0.451	0.689	20.524	14.501	25.789	32.131	20.524	14.501	25.789	32.131
MM_RS08875	0.0273107599609431	0.972130980314144	0.987768464500657	64.5111720447509	raw_counts / DESeq2 median-of-ratios (via riborex)	0.083	0.034	0.465	0.851	17.432	7.175	28.165	37.648	17.432	7.175	28.165	37.648
MM_RS00865	-0.0270945532168596	0.970418241149934	0.987768464500657	122.496749461164	raw_counts / DESeq2 median-of-ratios (via riborex)	0.157	0.105	1.019	1.597	33.805	22.253	59.375	72.757	33.805	22.253	59.375	72.757
MM_RS04510	-0.0269935826746442	0.972346336913252	0.987768464500657	195.338193399263	raw_counts / DESeq2 median-of-ratios (via riborex)	0.285	0.475	1.794	3.217	61.173	101.563	109.086	141.116	61.173	101.563	109.086	141.116
MM_RS03100	-0.0251694819004276	0.968896535085173	0.987768464500657	15404.7048763507	raw_counts / DESeq2 median-of-ratios (via riborex)	44.913	41.592	23.337	40.744	9624.239	8815.958	1409.379	1845.746	9624.239	8815.958	1409.379	1845.746
MM_RS14265	-0.024911337045496	0.972091073497703	0.987768464500657	67.3981169646452	raw_counts / DESeq2 median-of-ratios (via riborex)	0.038	0.025	0.513	0.775	8.026	5.395	29.438	34.836	8.026	5.395	29.438	34.836
MM_RS10185	-0.0227914943025749	0.971492255705176	0.987768464500657	163.085231064197	raw_counts / DESeq2 median-of-ratios (via riborex)	0.624	0.95	14.769	25.842	132.427	202.793	891.546	1157.186	132.427	202.793	891.546	1157.186
MM_RS04485	-0.0189921708098633	0.972024133732117	0.987768464500657	860.460402315338	raw_counts / DESeq2 median-of-ratios (via riborex)	2.692	3.121	52.994	87.544	575.166	656.701	3133.873	3952.398	575.166	656.701	3133.873	3952.398
MM_RS04030	-0.0975893364417341	0.974914201614791	0.989229016012536	826.219264401091	raw_counts / DESeq2 median-of-ratios (via riborex)	1.099	1.329	0.699	1.09	234.721	283.859	40.769	42.153	234.721	283.859	40.769	42.153
MM_RS10950	-0.0242748020351589	0.974569174794371	0.989229016012536	438.070819049224	raw_counts / DESeq2 median-of-ratios (via riborex)	0.813	0.25	2.649	4.686	174.661	52.743	161.018	215.365	174.661	52.743	161.018	215.365
MM_RS04400	-0.0189997841653578	0.974378317791188	0.989229016012536	100.270748875735	raw_counts / DESeq2 median-of-ratios (via riborex)	0.597	0.876	2.142	3.457	126.777	184.335	125.656	155.774	126.777	184.335	125.656	155.774
MM_RS03690	-0.0260980095211484	0.975863826278237	0.989810122752665	123.858246901439	raw_counts / DESeq2 median-of-ratios (via riborex)	2.17	1.276	2.508	3.888	467.169	266.756	144.121	168.645	467.169	266.756	144.121	168.645
MM_RS13740	-0.0209376202847301	0.977074477607709	0.99027309077493	82.9234478810864	raw_counts / DESeq2 median-of-ratios (via riborex)	0.062	0.066	0.689	0.994	13.264	13.805	39.054	45.822	13.264	13.805	39.054	45.822
MM_RS05385	-0.0173369786413911	0.976947348365621	0.99027309077493	155.458035477307	raw_counts / DESeq2 median-of-ratios (via riborex)	0.26	0.234	5.103	8.066	55.102	48.784	297.27	364.838	55.102	48.784	297.27	364.838
MM_RS07025	-0.0298061571994295	0.978146459264242	0.990771190257915	2678.25646006568	raw_counts / DESeq2 median-of-ratios (via riborex)	681.254	743.642	5673.61	11512.425	145297.766	159859.855	366492.349	572105.07	145297.766	159859.855	366492.349	572105.07
MM_RS12915	-0.0224012174213822	0.978320524119868	0.990771190257915	80.9658533703318	raw_counts / DESeq2 median-of-ratios (via riborex)	0.342	0.229	2.375	3.309	72.388	50.524	132.434	146.568	72.388	50.524	132.434	146.568
MM_RS01180	0.0210251498257649	0.979221204711186	0.991131399936794	55.1191260336161	raw_counts / DESeq2 median-of-ratios (via riborex)	0.044	0.06	0.259	0.474	9.387	12.661	15.695	20.914	9.387	12.661	15.695	20.914
MM_RS13650	0.0175220606151096	0.979808497424188	0.991131399936794	90.1684491967753	raw_counts / DESeq2 median-of-ratios (via riborex)	0.056	0.073	0.861	1.405	11.851	15.592	50.213	62.769	11.851	15.592	50.213	62.769
MM_RS04945	0.0166353437761252	0.979667582799463	0.991131399936794	269.773094994489	raw_counts / DESeq2 median-of-ratios (via riborex)	0.132	0.145	2.576	3.849	27.886	30.889	146.019	171.691	27.886	30.889	146.019	171.691
MM_RS06815	0.0173888366708994	0.9805900367215	0.991158366601485	103.211921967227	raw_counts / DESeq2 median-of-ratios (via riborex)	0.286	0.173	2.348	3.512	61.206	36.581	133.489	161.982	61.206	36.581	133.489	161.982
MM_RS19130	-0.0131729287705067	0.980271886135889	0.991158366601485	278.350834480892	raw_counts / DESeq2 median-of-ratios (via riborex)	0.271	0.294	1.104	1.864	57.652	63.292	65.565	82.627	57.652	63.292	65.565	82.627
MM_RS12825	0.0191265599290377	0.982835771010629	0.991901127853156	89.0026514967784	raw_counts / DESeq2 median-of-ratios (via riborex)	0.195	0.229	4.982	7.097	40.952	49.51	278.079	318.714	40.952	49.51	278.079	318.714
MM_RS03205	-0.0184961855701003	0.982264279826391	0.991901127853156	82.9317237111063	raw_counts / DESeq2 median-of-ratios (via riborex)	0.065	0.086	0.698	1.264	13.696	18.261	42.58	56.208	13.696	18.261	42.58	56.208
MM_RS04020	0.0180842639829967	0.982571451422267	0.991901127853156	122.053260720605	raw_counts / DESeq2 median-of-ratios (via riborex)	0.429	0.397	0.685	1.05	90.087	87.1	38.909	46.045	90.087	87.1	38.909	46.045
MM_RS05135	-0.0138969429008766	0.982447814959797	0.991901127853156	217.326649154946	raw_counts / DESeq2 median-of-ratios (via riborex)	0.379	0.405	1.256	2.268	80.713	88.052	76.424	100.271	80.713	88.052	76.424	100.271
MM_RS12955	-0.0147508481367308	0.985308514500251	0.99386234740199	95.4795705983308	raw_counts / DESeq2 median-of-ratios (via riborex)	2.565	5.28	20.44	33.511	551.452	1116.347	1198.914	1457.461	551.452	1116.347	1198.914	1457.461
MM_RS01975	-0.0144483800819017	0.985536006334647	0.99386234740199	241.810616776439	raw_counts / DESeq2 median-of-ratios (via riborex)	0.689	0.741	4.823	8.551	144.767	157.378	292.886	395.268	144.767	157.378	292.886	395.268
MM_RS06315	0.0161775027874442	0.986334486207106	0.994081894645364	533.465899278141	raw_counts / DESeq2 median-of-ratios (via riborex)	0.449	0.484	7.08	10.797	93.65	104.907	403.321	471.567	93.65	104.907	403.321	471.567
MM_RS09655	-0.0122096040439266	0.98651944679941	0.994081894645364	898.232789405401	raw_counts / DESeq2 median-of-ratios (via riborex)	2.3	1.86	14.97	29.307	489.382	400.422	940.368	1334.247	489.382	400.422	940.368	1334.247
MM_RS07770	-0.00881100006211417	0.986889375224853	0.994081894645364	446.88891713835	raw_counts / DESeq2 median-of-ratios (via riborex)	0.657	0.822	5.341	8.897	140.202	174.906	315.759	398.873	140.202	174.906	315.759	398.873
MM_RS03240	-0.018024331808061	0.98765530402232	0.994471943390572	50.0235948200702	raw_counts / DESeq2 median-of-ratios (via riborex)	0.123	0.245	6.472	12.211	25.507	54.015	400.181	535.402	25.507	54.015	400.181	535.402
MM_RS11855	0.0112248600985527	0.988758358032493	0.994819711951466	68.7467992088202	raw_counts / DESeq2 median-of-ratios (via riborex)	0.115	0.073	0.536	0.809	24.28	15.278	30.686	37.919	24.28	15.278	30.686	37.919
MM_RS11850	-0.00924205513438174	0.98865797334739	0.994819711951466	126.052868654665	raw_counts / DESeq2 median-of-ratios (via riborex)	0.153	0.113	0.714	1.252	32.33	24.058	43.043	56.368	32.33	24.058	43.043	56.368
MM_RS17540	0.00794766698216063	0.990000195004116	0.995687672187211	278.308819563145	raw_counts / DESeq2 median-of-ratios (via riborex)	0.083	0.078	0.468	0.704	17.789	16.768	26.683	32.226	17.789	16.768	26.683	32.226
MM_RS14770	0.00958289359542138	0.990998278415969	0.996309907779607	56.8462479510391	raw_counts / DESeq2 median-of-ratios (via riborex)	0.034	0.028	0.428	0.647	7.21	6	24.513	30.369	7.21	6	24.513	30.369
MM_RS14275	-0.00775630082297819	0.992083487588183	0.996637811173133	220.361641275207	raw_counts / DESeq2 median-of-ratios (via riborex)	0.091	0.095	0.809	1.171	19.137	20.555	45.529	51.151	19.137	20.555	45.529	51.151
MM_RS13700	-0.00557402988896755	0.991777488927495	0.996637811173133	602.706322837344	raw_counts / DESeq2 median-of-ratios (via riborex)	0.242	0.132	1.56	2.404	51.244	28.62	89.721	107.13	51.244	28.62	89.721	107.13
MM_RS13255	-0.00581113407224889	0.993004644827743	0.996773287233572	117.161395304658	raw_counts / DESeq2 median-of-ratios (via riborex)	0.208	0.091	1.14	1.878	44.043	19.67	66.768	81.487	44.043	19.67	66.768	81.487
MM_RS08120	0.00526482598329489	0.99307592309461	0.996773287233572	123.149735923132	raw_counts / DESeq2 median-of-ratios (via riborex)	0.094	0.102	1.253	2.056	19.835	21.365	73.424	91.953	19.835	21.365	73.424	91.953
MM_RS06740	-0.00503821795429439	0.99335708023239	0.996773287233572	170.557793880399	raw_counts / DESeq2 median-of-ratios (via riborex)	0.146	0.135	1.476	2.422	31.198	29.065	86.782	108.84	31.198	29.065	86.782	108.84
MM_RS16855	0.00551463708188748	0.994634436065915	0.997389174174966	587.387702216901	raw_counts / DESeq2 median-of-ratios (via riborex)	1.149	1.326	2.748	4.208	247.501	279.381	158.01	195.351	247.501	279.381	158.01	195.351
MM_RS17345	-0.00473452738986405	0.994730482545406	0.997389174174966	278.975210331697	raw_counts / DESeq2 median-of-ratios (via riborex)	0.218	0.243	2.978	5.748	46.197	52.574	185.531	258.413	46.197	52.574	185.531	258.413
MM_RS00055	0.00413237384756655	0.996452892966047	0.997899168933536	49.7509605301892	raw_counts / DESeq2 median-of-ratios (via riborex)	0.063	0.078	2.875	4.324	13.209	16.993	164.511	201.753	13.209	16.993	164.511	201.753
MM_RS09195	0.00378883000294575	0.996148214203181	0.997899168933536	169.225360972938	raw_counts / DESeq2 median-of-ratios (via riborex)	0.367	0.294	1.727	2.882	77.048	63.543	101.946	130.186	77.048	63.543	101.946	130.186
MM_RS01450	-0.00317092010080285	0.996068626809631	0.997899168933536	390.186624706111	raw_counts / DESeq2 median-of-ratios (via riborex)	1.772	1.861	7.295	12.357	379.712	398.833	434.024	563.734	379.712	398.833	434.024	563.734
MM_RS07725	-0.00252561097171581	0.997430526728056	0.997899168933536	113.120282614507	raw_counts / DESeq2 median-of-ratios (via riborex)	1.076	0.567	3.517	5.054	227.691	122.152	196.802	221.769	227.691	122.152	196.802	221.769
MM_RS17450	0.00198461793425231	0.997451127194353	0.997899168933536	89.0578118210109	raw_counts / DESeq2 median-of-ratios (via riborex)	0.153	0.088	0.793	1.284	32.413	18.796	46.385	58.241	32.413	18.796	46.385	58.241
MM_RS08870	-0.00192267990394631	0.997519161633866	0.997899168933536	190.573652586499	raw_counts / DESeq2 median-of-ratios (via riborex)	0.154	0.221	3.118	5.29	32.592	47.241	184.83	232.613	32.592	47.241	184.83	232.613
MM_RS00445	0.00193374282093453	0.998088873305943	0.998088873305943	51.7609072116675	raw_counts / DESeq2 median-of-ratios (via riborex)	0.094	0.088	0.295	0.437	19.811	18.668	16.648	19.487	19.811	18.668	16.648	19.487
MM_RS18485	8.337560117662	0.170569333157188	NA	23.7778554400131	raw_counts / DESeq2 median-of-ratios (via riborex)	0.047	0.033	0	0.691	9.637	6.748	0	30.505	9.637	6.748	0	30.505
MM_RS06175	7.88967716656553	0.211643934277872	NA	15.9014826575199	raw_counts / DESeq2 median-of-ratios (via riborex)	0.011	0	0	0.185	2.3	0	0	9.43	2.3	0	0	9.43
MM_RS08700	7.72624133382005	0.243180687959371	NA	24.4014747924064	raw_counts / DESeq2 median-of-ratios (via riborex)	0.029	0	0	0.218	5.928	0	0	11.319	5.928	0	0	11.319
MM_RS18435	-7.0247223154274	0.221454372751445	NA	14.1359961296662	raw_counts / DESeq2 median-of-ratios (via riborex)	0.038	0.076	0.2	0	8.257	16.911	11.165	0	8.257	16.911	11.165	0
MM_RS19205	5.41371348829325	0.0214119141215914	NA	8.30029541969322	raw_counts / DESeq2 median-of-ratios (via riborex)	0.045	0.084	0	0.152	9.471	16.941	0	7.886	9.471	16.941	0	7.886
MM_RS09505	-4.07071119294943	0.53011262464394	NA	39.7856577803959	raw_counts / DESeq2 median-of-ratios (via riborex)	0.009	0	0.947	0.065	1.884	0	50.464	3.364	1.884	0	50.464	3.364
MM_RS13930	3.87136678232582	0.228422425586733	NA	2.55236307517745	raw_counts / DESeq2 median-of-ratios (via riborex)	0.002	0	0.002	0.038	0.472	0	0.089	1.761	0.472	0	0.089	1.761
MM_RS09240	3.80306659107288	0.148914265406824	NA	2.72031280020953	raw_counts / DESeq2 median-of-ratios (via riborex)	0.033	0.054	0.02	0.417	6.968	11.33	1.051	20.292	6.968	11.33	1.051	20.292
MM_RS17330	3.3215060091497	0.00493009170980432	NA	36.4533798186284	raw_counts / DESeq2 median-of-ratios (via riborex)	0.286	0.496	0.667	8.91	60.067	105.376	36.179	401.478	60.067	105.376	36.179	401.478
MM_RS09850	3.31672869273281	0.182820559713328	NA	5.60874540118284	raw_counts / DESeq2 median-of-ratios (via riborex)	0.008	0.013	0.015	0.203	1.78	2.829	0.817	8.861	1.78	2.829	0.817	8.861
MM_RS00850	-3.22727422167258	0.00029013239357395	NA	44.2578131426921	raw_counts / DESeq2 median-of-ratios (via riborex)	2.454	0.315	9.875	1.727	519.486	65.028	596.539	81.827	519.486	65.028	596.539	81.827
MM_RS18680	-3.18416084496841	0.107607393429511	NA	7.52786149892885	raw_counts / DESeq2 median-of-ratios (via riborex)	0.568	0.518	0.846	0.098	120.693	108.875	47.763	5.105	120.693	108.875	47.763	5.105
MM_RS16865	-3.18357212865255	0.54442913668941	NA	40.3169474266658	raw_counts / DESeq2 median-of-ratios (via riborex)	0.02	0.012	0.374	0.089	4.368	2.501	24.787	4.606	4.368	2.501	24.787	4.606
MM_RS06910	-2.97714677490549	0.0230766163179272	NA	29.3320455149696	raw_counts / DESeq2 median-of-ratios (via riborex)	0.068	0.006	1.792	0.295	14.239	1.157	98.028	13.405	14.239	1.157	98.028	13.405
MM_RS16625	2.85680006389527	0.222634625070927	NA	5.44460954162172	raw_counts / DESeq2 median-of-ratios (via riborex)	0.01	0.007	0.058	0.6	2.038	1.329	3.206	25.738	2.038	1.329	3.206	25.738
